Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
UNILETRA CORRETORA DE CAMBIO TITULOS E VAL. MOBILIARIOS LTDA;28156214;n2;;I;2;VITORIA;ES;09/2001;8.563;0;7.063;4.190;1.500;110;1.500;52,35%;43,16%;1;0
CCR DE COLORADO;87776209;b3S;;I;2;COLORADO;RS;09/2001;8.485;4.113;6.866;3.467;1.620;-41;0;NI%;29,28%;0;2
CCR DE CACAPAVA DO SUL;88473798;b3S;;I;2;CACAPAVA DO SUL;RS;09/2001;8.467;3.355;5.744;4.863;2.723;52;0;NI%;28,49%;0;4
CCR DE MANDAGUARI;79457883;b3S;;I;2;MANDAGUARI;PR;09/2001;8.443;2.026;5.627;5.105;2.816;64;0;NI%;39,48%;0;3
SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17315359;n2;;I;2;BELO HORIZONTE;MG;09/2001;8.424;1.241;2.226;0;6.198;115;6.198;77,63%;4,62%;1;0
CECM COMERCIANTES DE CONFECCOES REGIAO METROPOLITANA MARINGA;3459850;b3S;;I;2;MARINGA;PR;09/2001;8.377;5.254;7.473;7.302;904;126;0;NI%;26,73%;0;1
CCR NORTE MATOGROSSENSE;37442605;b3S;;I;2;COLIDER;MT;09/2001;8.366;4.492;6.314;4.832;2.052;120;0;NI%;29,56%;0;6
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DA REGIÃO DE TRÊS PONTAS LTDA;18966739;b3S;;I;2;TRES PONTAS;MG;09/2001;8.308;4.407;6.299;5.565;2.009;222;0;NI%;13,17%;0;2
CECM COMERCIANTES CONFECCOES TEOFILO OTONI LTDA.;1609024;b3S;;I;2;TEOFILO OTONI;MG;09/2001;8.300;7.372;6.947;6.571;1.353;167;0;NI%;41,31%;0;4
CCR DOS PLANTADORES DE CANA DA REGIAO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;09/2001;8.288;4.954;5.750;5.606;2.538;46;0;NI%;21,36%;0;0
CECMS MUNICIPAIS DE SAO PAULO - COOPERCREDI - SP;915950;b3S;;I;2;SAO PAULO;SP;09/2001;8.264;6.261;849;18;7.415;257;0;NI%;4,59%;0;0
FACTORIAL CORRETORA DE CAMBIO, TIT. E VAL. MOBILIARIOS LTDA.;73388126;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;8.239;0;5.477;0;2.762;-233;2.762;49,71%;18,49%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA;32615247;b3S;;I;2;ILHEUS;BA;09/2001;8.217;7.245;3.383;2.214;4.834;146;0;NI%;1,52%;0;1
COOPERATIVA DE CRÉDITO RURAL DE SÃO JOSÉ DA LAGE;12706834;b3S;;I;2;SAO JOSE DA LAJE;AL;09/2001;8.203;8.180;6.442;6.172;1.761;70;0;NI%;0,00%;0;0
CECM MEDICOS E DEMAIS PROF. DA SAUDE DE CHAPECO E REGIAO;1039011;b3S;;I;2;CHAPECO;SC;09/2001;8.158;1.380;7.362;7.288;796;66;0;NI%;10,58%;0;2
CCR PONTAL DO TRIANGULO LTDA;26178533;b3S;;I;2;ITUIUTABA;MG;09/2001;8.094;5.292;6.460;5.609;1.635;138;0;NI%;22,46%;0;4
CCR DO VALE DO PARAIBA LTDA.;177554;b3S;;I;2;RESENDE;RJ;09/2001;8.056;8.483;8.019;7.646;36;-339;0;NI%;291,40%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;09/2001;7.986;6.001;215;0;7.771;308;0;NI%;1,31%;0;0
CECM PESSOAL INTEGRANTE DO TRT - 3A.REGIAO LTDA.;25363615;b3S;;I;2;BELO HORIZONTE;MG;09/2001;7.953;6.989;2.960;2.472;4.993;559;0;NI%;10,43%;0;0
AGENTE CORRETORA DE CAMBIO TITULOS VALORES MOBILIARIOS LTDA;58225426;n2;;I;2;SAO PAULO;SP;09/2001;7.925;52;4.889;0;3.035;-359;3.035;49,16%;19,51%;2;0
CCR DE ASTORGA;78141876;b3S;;I;2;ASTORGA;PR;09/2001;7.868;3.475;6.589;6.329;1.279;101;0;NI%;32,07%;0;4
C VALENTENSE DE CREDITO RURAL LTDA;73398646;b3S;;I;2;VALENTE;BA;09/2001;7.836;5.966;6.489;5.945;1.347;-148;0;NI%;39,23%;0;4
CECM MEDICOS E DEMAIS PROF SAUDE NIVEL SUPERIOR MANAUS LTDA.;1566038;b3S;;I;2;MANAUS;AM;09/2001;7.813;4.981;4.808;4.420;3.005;53;0;NI%;46,56%;0;2
CECM MEDICOS E DEMAIS PROF DA SAUDE DA REGIAO DA AMUREL;1052693;b3S;;I;2;TUBARAO;SC;09/2001;7.767;4.615;6.860;6.801;907;23;0;NI%;20,48%;0;4
CCR DAS REGIOES NORDESTE PAULISTA E SUL MINEIRA;62612643;b3S;;I;2;BRAGANCA PAULISTA;SP;09/2001;7.761;4.307;20.239;19.665;-12.477;-819;0;NI%;0,00%;0;0
CECM DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;;I;2;PORTO ALEGRE;RS;09/2001;7.743;6.625;5.713;5.570;2.030;529;0;NI%;0,56%;0;0
CCR CAMPOS GERAIS;81466286;b3S;;I;2;PONTA GROSSA;PR;09/2001;7.655;2.938;6.543;5.184;1.112;94;0;NI%;32,67%;0;3
CECMM DE SAO CARLOS - UNICRED DE SAO CARLOS;71988653;b3S;;I;2;SAO CARLOS;SP;09/2001;7.629;2.537;6.363;6.230;1.265;42;0;NI%;12,02%;0;0
BALUARTE S/A CORRETORA DE CAMBIO;61688131;n2;;I;2;SAO PAULO;SP;09/2001;7.593;0;875;54;6.718;199;6.718;102,99%;32,59%;1;0
CECM COMERCIANTES MATERIAIS CONST.GOVERNADOR VALADARES LTDA.;1559914;b3S;;I;2;GOVERNADOR VALADARES;MG;09/2001;7.538;6.232;6.252;5.825;1.287;90;0;NI%;62,75%;0;1
ARKHE CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;3816975;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;7.536;0;2.524;0;5.011;-121;5.011;72,33%;0,00%;2;0
INVESTOR;50407;b2;;C;2;RIO DE JANEIRO;RJ;09/2001;7.515;5.220;6.470;5.408;1.045;-5;1.045;14,85%;237,77%;2;0
CCR DE CAMPO VERDE LTDA;74040056;b3S;;I;2;CAMPO VERDE;MT;09/2001;7.495;2.501;5.675;5.213;1.821;90;0;NI%;30,86%;0;2
CECMM E DEMAIS PROFISSIONAIS AREA SAUDE DE TAUBATE - UNICRED;71698674;b3S;;I;2;TAUBATE;SP;09/2001;7.490;3.338;5.287;4.970;2.203;108;0;NI%;28,32%;0;2
CECM COMERCIARIOS DE IGUATAMA LTDA.;66455718;b3S;;I;2;IGUATAMA;MG;09/2001;7.484;6.040;6.140;6.068;1.344;192;0;NI%;20,33%;0;1
CECM DOS MAGISTRADOS DE SAO PAULO;51489318;b3S;;I;2;SAO PAULO;SP;09/2001;7.403;5.220;3.220;3.067;4.183;40;0;NI%;15,36%;0;0
FAIR - CORRETORA DE CAMBIO E VALORES LTDA.;32648370;n2;;I;2;SAO PAULO;SP;09/2001;7.399;39;4.092;0;3.307;-107;3.307;55,17%;100,04%;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DA REGIÃO AGRESTE E SERTÃO CENTRAL DO ESTADO DE PERNAMBUCO - UNICRED CENTRO PERNAMBUCANA;41255225;b3S;;I;2;CARUARU;PE;09/2001;7.392;3.939;5.816;5.606;1.577;122;0;NI%;18,07%;0;3
CONVENCAO S.A. CORRETORA DE VALORES E CAMBIO;61747085;n2;;I;2;SAO PAULO;SP;09/2001;7.377;0;4.368;0;3.009;250;3.009;55,64%;20,64%;2;0
CC DOS PLANTADORES DE CANA DA REGIAO DE JAU;52198074;b3S;;I;2;JAU;SP;09/2001;7.328;4.838;1.339;1.053;5.989;129;0;NI%;14,33%;0;0
CCR FORMIGA LTDA;41931445;b3S;;I;2;FORMIGA;MG;09/2001;7.317;4.902;5.223;3.800;2.093;91;0;NI%;25,10%;0;1
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS DO TRIÂNGULO LTDA;41669227;b3S;;I;2;UBERLANDIA;MG;09/2001;7.303;4.270;5.280;4.185;2.023;108;0;NI%;43,95%;0;2
CCR DO MEDIO ARAGUAIA LTDA;26571224;b3S;;I;2;BARRA DO GARCAS;MT;09/2001;7.274;4.614;6.014;5.715;1.260;-62;0;NI%;31,66%;0;1
CREFILEASING S/A ARRENDAMENTO MERCANTIL;47190798;n1;;I;2;SAO PAULO;SP;09/2001;7.223;0;317;0;6.906;190;6.792;572,74%;0,49%;1;0
CECME DAS EMPRESAS DO GRUPO ECONOMICO RHODIA;57563728;b3S;;I;2;SANTO ANDRE;SP;09/2001;7.198;6.427;3.512;1.747;3.686;118;0;NI%;2,31%;0;0
CCR DE AJURICABA;93136471;b3S;;I;2;AJURICABA;RS;09/2001;7.191;2.294;5.527;4.606;1.664;87;0;NI%;25,63%;0;2
GUILTON S.A.-CREDITO FINANCIAMENTO E INVESTIMENTO;96234646;n1;;I;2;AMERICANA;SP;09/2001;7.191;2.529;143;111;7.047;-173;7.047;104,32%;27,86%;1;0
CECM INTEGRANTES MINISTERIO PUBLICO ESTADO DE MINAS GERAIS;3519240;b3S;;I;2;BELO HORIZONTE;MG;09/2001;7.144;3.011;6.362;5.902;782;82;0;NI%;63,84%;0;1
CCR DO MEIO OESTE CATARINENSE;80959638;b3S;;I;2;XANXERE;SC;09/2001;7.143;2.830;6.509;6.256;634;26;0;NI%;28,78%;0;0
CECM DOS CORRETORES DE SEGUROS DE BLUMENAU;2295034;b3S;;I;2;BLUMENAU;SC;09/2001;7.139;4.232;6.333;6.145;806;25;0;NI%;11,01%;0;2
CECM MED PROF NIVEL SUP SAUDE SALVADOR LTDA UNICRED SALVADOR;2245493;b3S;;I;2;SALVADOR;BA;09/2001;7.129;4.271;3.121;2.619;4.008;253;0;NI%;12,72%;0;0
BESC-DISTRIBUIDORA DE TITS.E VALS.MOBILIARIOS SA-BESCVAL;82518523;n2;;I;1;FLORIANOPOLIS;SC;09/2001;7.090;0;940;0;6.150;366;6.150;750,17%;5,90%;1;0
EUROLEASE S.A. ARRENDAMENTO MERCANTIL;42290403;n1;;I;3;PASSA QUATRO;MG;09/2001;7.057;4.587;309;294;6.748;64;6.748;78,69%;37,03%;1;0
CECM INTEG MINIST PUBLICO PODER JUDIC PARA LTDA COIMPPA;84156470;b3S;;I;2;BELEM;PA;09/2001;7.031;5.866;2.647;1.952;4.384;318;0;NI%;8,34%;0;0
COOPERATIVA DE CRÉDITO RURAL CONQUISTA LIMITADA - CREDIC;32655946;b3S;;I;2;VITORIA DA CONQUISTA;BA;09/2001;7.021;1.187;5.897;2.852;1.124;107;0;NI%;82,83%;0;0
CCR DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;09/2001;7.013;4.674;5.065;4.907;1.948;406;0;NI%;18,46%;0;3
WALE S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;33829292;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;7.011;0;212;0;6.798;172;6.798;16.851,91%;0,24%;2;0
H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;17312083;n2;;I;2;BELO HORIZONTE;MG;09/2001;6.993;192;1.215;0;5.779;358;5.779;103,81%;46,40%;1;0
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4379829;n1;;I;2;CURITIBA;PR;09/2001;6.990;5.167;1.270;678;5.721;518;5.721;88,66%;0,80%;1;0
CECM MEDICOS E DEMAIS PROF DA SAUDE DE TOLEDO E REGIAO LTDA;1286361;b3S;;I;2;TOLEDO;PR;09/2001;6.952;4.478;5.607;5.440;1.345;72;0;NI%;10,06%;0;9
CECMS DO PODER JUDICIARIO DO ESTADO DE MATO GROSSO;3326437;b3S;;I;2;CUIABA;MT;09/2001;6.950;5.221;5.793;5.579;1.156;37;0;NI%;59,16%;0;2
CECMAMDPNSS DAS REG DE ITAPETININGA, TATUI E ITAPEVA- ALCRED;2203219;b3S;;I;2;ITAPETININGA;SP;09/2001;6.936;5.615;6.130;6.048;807;67;0;NI%;60,75%;0;4
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS  MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DA SAÚDE DE AVARÉ - ALCRED AVARÉ;1478780;b3S;;I;2;AVARE;SP;09/2001;6.935;6.554;5.958;5.884;977;9;0;NI%;19,21%;0;0
CCR DO ALTO XINGU;33021064;b3S;;I;2;CANARANA;MT;09/2001;6.908;4.006;5.046;4.502;1.862;-30;0;NI%;34,70%;0;4
CCR DE ITABUNA LTDA;16357832;b3S;;I;2;ITABUNA;BA;09/2001;6.903;4.249;5.692;5.573;1.211;109;0;NI%;63,65%;0;0
CCR TEIXEIRA DE FREITAS LTDA.;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;09/2001;6.903;4.534;4.586;4.257;2.317;291;0;NI%;19,06%;0;0
CECM MEDICOS E DEMAIS PROF. DA SAUDE DO VALE DO SINOS LTDA;1796302;b3S;;I;2;NOVO HAMBURGO;RS;09/2001;6.880;3.239;5.730;5.663;1.150;69;0;NI%;23,79%;0;3
BGN LEASING S.A.-ARRENDAMENTO MERCANTIL;1852137;n1;;I;2;RECIFE;PE;09/2001;6.860;0;1.033;0;5.827;186;5.827;111.630,54%;0,08%;1;0
CCR DO VALE DO RIO GOIOERE;81740060;b3S;;I;2;GOIOERE;PR;09/2001;6.846;2.810;6.151;5.169;694;-40;0;NI%;49,87%;0;4
FAR S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;3725250;n2;;I;2;SAO PAULO;SP;09/2001;6.841;0;4.509;0;2.332;268;2.332;40,65%;0,43%;1;0
CECMC DA CIA SIDER.TUBARAO E EMP.SIDERURGIA LTDA-COOPSIDER;27320779;b3S;;I;2;SERRA;ES;09/2001;6.819;7.543;9.936;3.180;-3.116;-1.186;0;NI%;0,00%;0;1
CCMES DE TRANSPORTES DO ESTADO DE SAO PAULO - CREDITRANS;66555665;b3S;;I;2;SAO PAULO;SP;09/2001;6.785;4.290;268;0;6.517;258;0;NI%;1,24%;0;0
CECMM E DPNSS DE RIO CLARO - UNICRED DE RIO CLARO;1259518;b3S;;I;2;RIO CLARO;SP;09/2001;6.772;2.444;5.285;5.080;1.487;125;0;NI%;10,09%;0;0
UNICRED RECIFE CECM MED, PROF SAUDE N SUP GRANDE RECIFE LTDA;70241658;b3S;;I;2;RECIFE;PE;09/2001;6.764;4.692;4.662;4.488;2.102;127;0;NI%;19,68%;0;2
CECM MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE CRUZ ALTA;73326449;b3S;;I;2;CRUZ ALTA;RS;09/2001;6.733;2.950;5.521;4.389;1.213;62;0;NI%;39,04%;0;1
CCME EM SERVICOS PUBLICOS DO RIO DE JANEIRO LTDA;33502345;b3S;;I;2;RIO DE JANEIRO;RJ;09/2001;6.699;3.261;1.797;224;4.902;7;0;NI%;30,45%;0;0
CECM COMERCIANTES CONFECCOES CENTRO OESTE MINAS GERAIS LTDA;1736516;b3S;;I;2;DIVINOPOLIS;MG;09/2001;6.665;5.421;5.359;4.561;1.305;131;0;NI%;70,61%;0;0
CENTRAL DAS COOPERATIVAS DE CREDITO ESTADOS MT E MS CECREMAT;106180;b3C;;I;2;CUIABA;MT;09/2001;6.653;4.770;4.656;4.460;1.997;0;1.997;19,42%;13,40%;0;0
PBM-PICCHIONI-BELGO-MINEIRA DIST.DE TITS. E VALS. MOBS. S/A;17401944;n2;;I;2;BELO HORIZONTE;MG;09/2001;6.646;0;5.482;0;1.165;1.487;1.165;24,43%;0,88%;1;0
CECM MEDICOS DEMAIS PROFISSIONAIS SAUDE VARGINHA LTDA.;71418784;b3S;;I;2;VARGINHA;MG;09/2001;6.639;3.244;5.377;5.233;1.262;64;0;NI%;15,94%;0;1
CCR DE ITAMARAJU LTDA;1205736;b3S;;I;2;ITAMARAJU;BA;09/2001;6.631;5.522;4.882;4.750;1.749;40;0;NI%;24,95%;0;1
CC PRODUTORES RURAIS DA REGIAO DE CARATINGA LTDA;19449602;b3S;;I;2;CARATINGA;MG;09/2001;6.579;3.920;3.073;2.086;3.506;143;0;NI%;15,60%;0;1
CECM DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE ERECHIM;1572667;b3S;;I;2;ERECHIM;RS;09/2001;6.573;2.289;5.694;5.660;878;160;0;NI%;17,76%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL EM BRASÍLIA LTDA.;694877;b3S;;I;2;BRASILIA;DF;09/2001;6.561;4.100;2.863;2.552;3.698;116;0;NI%;25,50%;0;1
COOPERATIVA DE CRÉDITO RURAL DE ARAGUARI LTDA;68987;b3S;;I;2;ARAGUARI;MG;09/2001;6.540;3.310;4.787;4.584;1.753;112;0;NI%;8,62%;0;0
COOPERATIVA DE CREDITO RURAL OURO VERDE;37490935;b3S;;I;2;SAO JOSE DO RIO CLARO;MT;09/2001;6.519;4.263;5.035;4.455;1.485;16;0;NI%;42,25%;0;2
CECM MEDICOS DEMAIS PROFISSIONAIS SAUDE BETIM LTDA;71411854;b3S;;I;2;BETIM;MG;09/2001;6.514;3.824;4.962;4.713;1.552;68;0;NI%;27,27%;0;3
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DE SAO LOURENCO E REGIAO LTDA - UNICRED CIRCUITO DAS AGUAS;1605007;b3S;;I;2;SAO LOURENCO;MG;09/2001;6.509;5.078;5.309;5.171;1.200;113;0;NI%;19,52%;0;3
COOPERATIVA DE CRÉDITO RURAL DE SANTO ANTONIO DO MONTE LTDA - CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;09/2001;6.502;4.636;4.123;3.056;2.379;117;0;NI%;13,35%;0;1
CECM MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE PELOTAS;1807464;b3S;;I;2;PELOTAS;RS;09/2001;6.500;4.166;5.349;5.307;1.150;193;0;NI%;22,55%;0;0
CECM ADVOGADOS DE GOIANIA LTDA;2480577;b3S;;I;2;GOIANIA;GO;09/2001;6.441;3.547;4.756;4.462;1.684;73;0;NI%;25,19%;0;0
AGENCIA DE FOMENTO DO AMAPA S.A.;2929977;n1;;I;1;MACAPA;AP;09/2001;6.420;3.124;684;0;5.736;114;0;NI%;0,00%;1;0
CCR VALE DO GORUTUBA LTDA;25404542;b3S;;I;2;JANAUBA;MG;09/2001;6.402;4.621;3.843;2.940;2.559;40;0;NI%;15,22%;0;1
CECME DA BAYER E EMPRESAS CONTROLADAS LTDA;73631483;b3S;;I;2;BELFORD ROXO;RJ;09/2001;6.358;2.468;1.021;860;5.337;288;0;NI%;0,55%;0;0
CECMM E DEMAIS PROF NIV SUP SAUDE STA BARBARA,AMERIC.NOVA OD;3055269;b3S;;I;2;AMERICANA;SP;09/2001;6.339;4.128;5.350;5.223;989;76;0;NI%;9,04%;0;1
COOPERATIVA DE CRÉDITO RURAL DE PATOS DE MINAS LTDA - CREDIPATOS;25387671;b3S;;I;2;PATOS DE MINAS;MG;09/2001;6.330;3.914;4.199;3.274;2.131;79;0;NI%;25,67%;0;6
CCR CAMPOS DAS VERTENTES LTDA;22724710;b3S;;I;2;SAO TIAGO;MG;09/2001;6.329;3.416;5.170;4.805;1.158;-3;0;NI%;57,03%;0;10
CCR JUSCIMEIRA;32983165;b3S;;I;2;JUSCIMEIRA;MT;09/2001;6.315;3.428;4.019;3.741;2.296;74;0;NI%;25,61%;0;2
CECME VALLOUREC & MANNESMANN TUBES-V&M BRASIL MG COOMANN;64293582;b3S;;I;2;BELO HORIZONTE;MG;09/2001;6.310;5.864;643;0;5.667;266;0;NI%;0,03%;0;0
CCR CURVELO LTDA;21682737;b3S;;I;2;CURVELO;MG;09/2001;6.307;4.071;5.857;5.243;450;340;0;NI%;34,09%;0;3
CECM MEDICOS DEMAIS PROFISSIONAIS SAUDE PATOS DE MINAS LTDA;2582212;b3S;;I;2;PATOS DE MINAS;MG;09/2001;6.277;4.110;5.529;5.403;748;57;0;NI%;21,54%;0;3
CECM MEDICOS DEMAIS PROFISSIONAIS SAUDE DE ITAJUBA LTDA;1673891;b3S;;I;2;ITAJUBA;MG;09/2001;6.266;2.163;5.117;5.016;1.148;75;0;NI%;12,95%;0;0
CCMF DA CARGILL;68228006;b3S;;I;2;SAO PAULO;SP;09/2001;6.262;4.843;328;0;5.934;196;0;NI%;0,93%;0;0
CECM PROF.SAUDE NIVEL SUPERIOR CAMPOS DAS VERTENTES LTDA.;86493426;b3S;;I;2;BARBACENA;MG;09/2001;6.250;2.515;5.220;5.057;1.031;102;0;NI%;26,35%;0;0
CCR IRAI DE MINAS LTDA;71207740;b3S;;I;2;IRAI DE MINAS;MG;09/2001;6.230;2.590;5.083;4.493;1.147;112;0;NI%;11,00%;0;0
CCR DO NOROESTE;81206039;b3S;;I;2;NOVA LONDRINA;PR;09/2001;6.205;2.407;5.558;5.134;646;-26;0;NI%;57,95%;0;6
MESA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;57851669;n2;;I;2;SAO PAULO;SP;09/2001;6.168;0;1.554;0;4.614;97;4.614;100,95%;18,25%;1;0
CCR CAFEICULTORES DA REGIAO DE LAJINHA LTDA;25395435;b3S;;I;2;LAJINHA;MG;09/2001;6.156;2.981;4.632;3.644;1.524;19;0;NI%;18,08%;0;5
CECMM ALTA MOGIANA-CREDIMED;69346856;b3S;;I;2;FRANCA;SP;09/2001;6.156;3.394;5.198;5.014;958;112;0;NI%;7,95%;0;1
SENSO CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17352220;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;6.130;142;2.394;0;3.736;-28;3.736;29,93%;8,83%;1;0
CECMS DA JUSTICA DO TRABALHO NO DF LTDA;37079720;b3S;;I;2;BRASILIA;DF;09/2001;6.128;4.998;4.028;3.195;2.100;145;0;NI%;26,63%;0;2
CCR DIVINOPOLIS LTDA;25528753;b3S;;I;2;DIVINOPOLIS;MG;09/2001;6.061;3.450;4.932;3.995;1.130;80;0;NI%;47,76%;0;2
CCF DA ASEA BROWN BOVERI - COOPERABB;51010858;b3S;;I;2;GUARULHOS;SP;09/2001;6.049;5.727;209;67;5.841;282;0;NI%;1,11%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DE CLÁUDIO LTDA - COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;09/2001;6.045;4.503;4.744;4.571;1.302;175;0;NI%;10,93%;0;0
COOPERATIVA DE CRÉDITO DE GUARULHOS;49069990;b3S;;I;2;GUARULHOS;SP;09/2001;6.043;4.581;2.375;1.258;3.668;176;0;NI%;25,77%;0;0
CCR DO CENTRO-OESTE PAULISTA;54213889;b3S;;I;2;MARILIA;SP;09/2001;6.042;5.526;5.339;5.206;703;-118;0;NI%;52,76%;0;1
CCR DE VIDEIRA;81016131;b3S;;I;2;VIDEIRA;SC;09/2001;6.033;2.604;5.493;4.960;540;1;0;NI%;37,87%;0;5
CCR DO PLANALTO PAULISTA - CREDISOLO;2359108;b3S;;I;2;GARCA;SP;09/2001;6.013;6.135;5.261;5.196;752;10;0;NI%;23,88%;0;0
CECM DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;2853045;b3S;;I;2;JOACABA;SC;09/2001;6.009;1.732;5.763;5.753;245;8;0;NI%;1,95%;0;0
CCR CARMO DO PARANAIBA LTDA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;09/2001;5.980;3.512;4.339;3.238;1.641;159;0;NI%;34,38%;0;0
CECME DO GRUPO SCHAEFFLER;62284385;b3S;;I;2;SOROCABA;SP;09/2001;5.967;4.281;481;0;5.486;233;0;NI%;1,05%;0;0
CECME DAS EMPRESAS ZILLO LORENZETTI;58022195;b3S;;I;2;LENCOIS PAULISTA;SP;09/2001;5.950;4.693;622;148;5.327;70;0;NI%;5,90%;0;0
CECMF DA ERICSSON;48718183;b3S;;I;2;SAO PAULO;SP;09/2001;5.925;4.522;231;0;5.694;221;0;NI%;1,02%;0;0
CCR DE LARANJEIRAS DO SUL;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;09/2001;5.906;2.607;4.944;3.394;962;14;0;NI%;52,36%;0;6
COOPERATIVA DE CRÉDITO RURAL DE LAGOA DA PRATA LTDA;26178111;b3S;;I;2;LAGOA DA PRATA;MG;09/2001;5.888;3.628;4.208;3.197;1.680;91;0;NI%;43,55%;0;2
AMERICAINVEST CORRETORA DE CAMBIO, TITS. E VALS. MOBS. LTDA.;2332886;n2;;I;2;RIO DE JANEIRO;RJ;09/2001;5.792;0;3.881;0;1.911;81;1.911;51,11%;26,69%;1;0
CECM DOS MEDICOS DE NOVA IGUACU;86803939;b3S;;I;2;NOVA IGUACU;RJ;09/2001;5.791;3.287;3.428;3.042;2.363;129;0;NI%;6,51%;0;1
COOPERATIVA DE CREDITO RURAL RIO BANANAL-SICOOB RIO BANANAL;39345806;b3S;;I;2;RIO BANANAL;ES;09/2001;5.781;4.986;4.109;3.964;1.672;122;0;NI%;30,25%;0;1
CCR CARLOS CHAGAS LTDA;41753500;b3S;;I;2;CARLOS CHAGAS;MG;09/2001;5.774;4.196;3.547;2.411;2.227;115;0;NI%;21,21%;0;3
CECME USIMINAS EMPRESAS COLIGADAS LTDA.;19869338;b3S;;I;2;IPATINGA;MG;09/2001;5.734;4.254;779;607;4.955;171;0;NI%;15,30%;0;0
CECM MEDICOS E DEMAIS PROFISSIONAIS SAUDE POCOS CALDAS LTDA;2326434;b3S;;I;2;POCOS DE CALDAS;MG;09/2001;5.708;3.661;4.611;4.479;1.097;108;0;NI%;14,99%;0;2
CCR CAMPOS NOVOS;78862083;b3S;;I;2;CAMPOS NOVOS;SC;09/2001;5.701;1.902;4.441;4.189;1.259;52;0;NI%;30,59%;0;2
CCR DO PANTANAL;36946317;b3S;;I;2;POCONE;MT;09/2001;5.683;2.653;4.836;4.192;847;77;0;NI%;54,24%;0;1
CECME DA RHODIA PAULINIA;46058731;b3S;;I;2;PAULINIA;SP;09/2001;5.676;4.645;878;0;4.799;142;0;NI%;1,65%;0;0
CECME INSTITUICOES ENSINO SUPERIOR SUL MINAS LTDA.;2414044;b3S;;I;2;ALFENAS;MG;09/2001;5.623;1.162;4.407;4.287;1.216;96;0;NI%;14,82%;0;2
CCR PRODUTORES DO VALE DO PARAISO LTDA;22656789;b3S;;I;2;ESPERA FELIZ;MG;09/2001;5.622;4.107;4.442;3.811;1.181;122;0;NI%;30,13%;0;10
UNICRED DOURADOS CECM MEDICOS DEM PROF SAUDE DE DOURADOS LTD;37554441;b3S;;I;2;DOURADOS;MS;09/2001;5.619;3.163;3.630;3.515;1.989;86;0;NI%;14,19%;0;1
