Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior;
COOPERUFPA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA EDUCAÇÃO NO ESTADO DO PARÁ;83.325.811;b3S;I;2;;9;BELEM;PA;03/2015;14.980;0;12.104;79;708;976;279;100;39;695;0
BANCO KDB DO BRASIL S.A.;7.656.500;b1;I;3;;8;SAO PAULO;SP;03/2015;14.961;14.147;0;0;0;0;0;0;0;814;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PORTO XAVIER-CRESOL PORTO XAVIER;5.442.759;b3S;I;2;;9;PORTO XAVIER;RS;03/2015;14.929;0;11.663;1.272;847;696;212;18;31;190;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PÚBLICOS ESTADUAIS REGIÃO METROP BELÉM E SANTARÉM E EMPREGADOS CIAS ECONOMIA MISTA E FUNDAÇÕES DA PREFEITURA MUNICIPAL DE BELÉM LTDA. - SICOOB COOESA;83.836.114;b3S;I;2;;9;BELEM;PA;03/2015;14.894;1.580;7.145;2.785;2.651;212;194;68;132;127;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SCHROEDER - CRESOL SCHROEDER;8.387.258;b3S;I;2;;9;SCHROEDER;SC;03/2015;14.833;0;13.628;637;305;54;89;90;8;23;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CAMPO NOVO-CRESOL CAMPO NOVO;4.599.400;b3S;I;2;;9;CAMPO NOVO;RS;03/2015;14.819;0;9.878;436;1.106;2.267;176;426;133;396;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB IESACRED;53.236.808;b3S;I;2;;9;ARARAQUARA;SP;03/2015;14.818;723;7.064;3.080;837;351;78;1.614;66;1.004;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE RENASCENÇA - CRESOL RENASCENÇA;4.350.225;b3S;I;2;;9;RENASCENCA;PR;03/2015;14.722;0;14.112;203;77;43;165;7;48;67;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FERVEDOURO - CRESOL FERVEDOURO;8.624.548;b3S;I;2;;9;FERVEDOURO;MG;03/2015;14.679;0;13.308;541;313;105;174;22;53;163;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ÁREA DE INFORMÁTICA, VESTUÁRIO EM GERAL E PEQ EMPRESÁRIOS MICROEMPRESÁRIOS MICROEMPREENDEDORES REGIÃO METROPOLITANA RIO DE JANEIRO - SICOOB EMPRESAS RJ;4.120.633;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2015;14.665;3.211;4.995;2.604;2.573;367;451;34;0;431;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MANGUEIRINHA - CRESOL MANGUEIRINHA;2.961.072;b3S;I;2;;9;MANGUEIRINHA;PR;03/2015;14.625;0;13.445;376;320;44;10;9;190;233;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA REGIAO SUL DE MATO GROSSO - SICOOB SUL;5.247.312;b3S;I;2;;9;RONDONOPOLIS;MT;03/2015;14.439;11;5.231;6.826;664;721;677;35;28;245;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON;48.718.183;b3S;I;2;;9;SAO PAULO;SP;03/2015;14.436;0;13.616;85;122;24;56;25;24;483;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4.833.655;b3S;I;2;;9;SAO PAULO;SP;03/2015;14.391;0;13.485;513;66;30;56;28;38;177;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7.946.451;b3S;I;2;;9;TANGARA;SC;03/2015;14.357;0;11.323;812;899;673;143;175;4;329;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE E DA EDUCAÇÃO DO NORTE PAULISTA - UNICRED NORTE PAULISTA;2.250.781;b3S;I;2;;9;BEBEDOURO;SP;03/2015;14.274;0;4.503;6.012;3.673;20;0;10;9;47;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTO ANTONIO DO SUDOESTE - CRESOL SANTO ANTONIO DO SUDOESTE;4.649.750;b3S;I;2;;9;SANTO ANTONIO DO SUDOESTE;PR;03/2015;14.268;0;13.495;152;186;89;49;75;30;191;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL EM PORTO ALEGRE E GRANDE PORTO ALEGRE;3.973.814;b3S;I;2;;9;PORTO ALEGRE;RS;03/2015;14.134;0;9.010;725;1.558;556;329;320;487;1.148;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9.576.849;b3S;I;2;;9;CERES;GO;03/2015;14.123;66;7.816;5.382;506;5;29;0;15;304;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU;3.921.543;b3S;I;2;;9;SANTALUZ;BA;03/2015;14.110;0;11.647;554;475;340;371;186;43;494;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SALTO DO LONTRA - CRESOL SALTO DO LONTRA;5.135.542;b3S;I;2;;9;SALTO DO LONTRA;PR;03/2015;14.100;0;13.344;391;123;71;27;28;18;98;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. - SICOOB COOPERBOM;74.026.998;b3S;I;2;;9;SALVADOR;BA;03/2015;14.065;138;9.987;3.603;119;29;1;26;52;111;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE IVAIPORA - CRESOL IVAIPORA;5.231.945;b3S;I;2;;9;IVAIPORA;PR;03/2015;13.977;0;13.370;42;16;8;15;115;4;408;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOA VENTURA DE SÃO ROQUE - CRESOL BOA VENTURA DE SÃO ROQUE;6.115.743;b3S;I;2;;9;BOA VENTURA DE SAO ROQUE;PR;03/2015;13.890;0;13.114;221;192;171;50;51;45;47;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CBMM LTDA.;18.140.913;b3S;I;2;;9;ARAXA;MG;03/2015;13.886;0;12.661;649;374;103;70;7;11;10;0
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ - FEDERALCRED;3.620.772;b3S;I;2;;9;FORTALEZA;CE;03/2015;13.747;0;10.562;2.184;393;285;111;22;0;189;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE IBEMA - CRESOL IBEMA;4.232.022;b3S;I;2;;9;IBEMA;PR;03/2015;13.746;0;11.154;596;570;146;229;158;168;725;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ZEMA LTDA.;71.378.426;b3S;I;2;;9;ARAXA;MG;03/2015;13.693;0;11.906;1.047;647;28;17;8;1;40;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DE TOMBOS-CRESOL TOMBOS;7.208.637;b3S;I;2;;9;TOMBOS;MG;03/2015;13.683;0;12.144;464;427;217;73;108;53;197;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE QUILOMBO -  CRESOL QUILOMBO;73.254.757;b3S;I;2;;9;QUILOMBO;SC;03/2015;13.616;0;11.700;180;472;1.046;138;0;16;65;0
COOPERATIVA DE CRÉDITO RURAL DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71.009.237;b3S;I;2;;9;GUAPE;MG;03/2015;13.551;16;3.625;5.911;3.660;53;35;3;0;249;0
COOPERATIVA DE CRÉDITO RURAL DE NOVA BRASILÂNDIA D'OESTE LTDA.;5.597.773;b3S;I;2;;9;NOVA BRASILANDIA;RO;03/2015;13.542;0;10.137;1.848;23;1.208;201;45;5;76;0
UNICRED PIAUI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  PROFISSIONAIS DA SAÚDE DAS REGIÕES CENTRO E NORTE DO PIAUÍ LTDA;3.128.973;b3S;I;2;;9;TERESINA;PI;03/2015;13.541;0;11.175;682;1.051;62;193;172;77;128;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4.572.960;b3S;I;2;;9;FLORIANOPOLIS;SC;03/2015;13.511;617;11.548;1.073;95;58;0;0;65;55;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DO MINISTERIO PUBLICO DO RIO GRANDE DO SUL - SICREDI MP;3.662.047;b3S;I;2;;9;PORTO ALEGRE;RS;03/2015;13.487;0;13.177;163;147;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PÉROLA DO VALE - SICOOB/SC CREDIPÉROLA;82.133.182;b3S;I;2;;9;TIMBO;SC;03/2015;13.486;666;9.305;2.217;736;238;59;92;10;163;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA SERRA GERAL DE MINAS LTDA. - SICOOB CREDIGERAIS;2.804.469;b3S;I;2;;9;JANAUBA;MG;03/2015;13.479;0;8.974;2.235;1.227;310;37;23;187;486;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO NOROESTE PAULISTA - GRANCRED NOROESTE PAULISTA;3.149.086;b3S;I;2;;9;VOTUPORANGA;SP;03/2015;13.472;74;4.315;2.811;1.393;910;6;0;3.962;1;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2.833.202;b3S;I;2;;9;VITORIA DA CONQUISTA;BA;03/2015;13.406;0;6.984;3.574;936;864;745;194;0;109;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE FRANCISCO BELTRÃO-PR E REGIÃO, UNIPRIME FRANCISCO BELTRÃO;2.412.022;b3S;I;2;;9;FRANCISCO BELTRAO;PR;03/2015;13.390;45;6.147;6.117;996;32;0;0;0;52;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71.069.587;b3S;I;2;;9;DORES DO INDAIA;MG;03/2015;13.386;13;3.416;7.129;2.605;112;21;2;0;88;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA UNIÃO NO NORDESTE;3.102.185;b3S;I;2;;9;JOAO PESSOA;PB;03/2015;13.362;0;9.770;1.922;1.199;134;266;0;0;71;0
BIORC FINANCEIRA - CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;11.285.104;n1;I;2;;14;FLORIANOPOLIS;SC;03/2015;13.334;0;12.328;132;57;76;104;76;60;501;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68.228.006;b3S;I;2;;9;SAO PAULO;SP;03/2015;13.317;0;12.702;91;87;70;31;75;56;204;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTA LÚCIA - CRESOL SANTA LÚCIA;7.268.499;b3S;I;2;;9;SANTA LUCIA;PR;03/2015;13.213;0;12.067;554;123;113;4;0;42;311;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VILLARES METALS;53.846.242;b3S;I;2;;9;SUMARE;SP;03/2015;13.183;0;10.668;908;1.114;361;20;5;0;107;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33.416.108;b3C;I;2;;9;GOIANIA;GO;03/2015;13.147;0;4.776;7.407;964;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7.412.987;b3S;I;2;;9;PINHALZINHO;SC;03/2015;13.051;0;10.575;688;240;1.090;142;212;29;75;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES UNIVERSIDADE FEDERAL DO ESPIRITO SANTO - CRED-UFES;27.302.181;b3S;I;2;;9;VITORIA;ES;03/2015;13.019;0;10.808;46;580;58;279;312;15;922;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DA REGIÃO METROPOLITANA DE NATAL - CREDCOM-RN;8.802.775;b3S;I;2;;9;NATAL;RN;03/2015;13.017;0;7.628;1.089;1.704;144;778;11;2;1.661;0
BANCO DE LA REPUBLICA ORIENTAL DEL URUGUAY;51.938.876;b1;I;3;;28;SAO PAULO;SP;03/2015;13.015;0;12.007;0;1.009;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALFREDO WAGNER - CRESOL ALFREDO WAGNER;5.494.591;b3S;I;2;;9;ALFREDO WAGNER;SC;03/2015;13.001;0;9.622;346;146;1.665;56;385;43;738;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS  DE NÍVEL SUPERIOR DA SAÚDE DE VITÓRIA LTDA. - UNICRED VITÓRIA;39.808.449;b3S;I;2;;9;VITORIA;ES;03/2015;12.933;0;9.155;3.570;113;9;0;60;0;26;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8.253.539;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;03/2015;12.921;0;7.611;1.539;2.080;690;501;147;50;303;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE INDAIAL - SC SICOOB INDACREDI;8.083.363;b3S;I;2;;9;INDAIAL;SC;03/2015;12.858;462;6.932;3.552;986;169;131;144;52;430;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7.958.405;b3S;I;2;;9;RIO FORTUNA;SC;03/2015;12.852;0;10.784;943;278;333;127;73;86;229;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GUARACIABA-CRESOL GUARACIABA;5.400.634;b3S;I;2;;9;GUARACIABA;SC;03/2015;12.847;0;9.279;1.076;624;1.282;270;153;55;108;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO ZERBINI - COOPINCOR;1.997.612;b3S;I;2;;9;SAO PAULO;SP;03/2015;12.786;0;11.823;311;261;109;58;3;57;165;0
UNICRED CRATEUS - COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO DE CRATEUS LTDA;68.389;b3S;I;2;;9;CRATEUS;CE;03/2015;12.774;0;10.384;810;798;106;499;16;68;94;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ENÉAS MARQUES - CRESOL ENÉAS MARQUES;8.812.388;b3S;I;2;;9;ENEAS MARQUES;PR;03/2015;12.697;0;11.469;275;283;100;191;166;74;138;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE AGROLÂNDIA - CRESOL AGROLÂNDIA;9.280.638;b3S;I;2;;9;AGROLANDIA;SC;03/2015;12.680;0;10.852;666;439;163;81;95;128;256;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CAPANEMA - CRESOL CAPANEMA;1.201.006;b3S;I;2;;9;CAPANEMA;PR;03/2015;12.594;0;12.201;235;101;35;8;0;0;14;0
COOPERATIVA DE CRÉDITO MÚTUO E SERVIÇOS FINANCEIROS DOS EMPREGADOS DO SISTEMA FINANCEIRO E DOS CONTABILISTAS NO ESTADO DO PARANÁ;5.097.757;b3S;I;2;;9;CURITIBA;PR;03/2015;12.557;0;6.225;3.653;2.125;158;83;87;69;157;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RHODIA PAULINIA;46.058.731;b3S;I;2;;9;PAULINIA;SP;03/2015;12.533;0;12.403;130;0;0;0;0;0;0;0
ECONOMIA CREDITO IMOBILIARIO S.A.-ECONOMISA;17.441.197;n1;I;2;;31;BELO HORIZONTE;MG;03/2015;12.451;0;4.012;1.123;1.478;955;614;1.076;1.336;1.857;0
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DE LEITE DO VALE DO RIO GRANDE LTDA - SICOOB CREDILEITE;86.585.049;b3S;I;2;;9;UBERABA;MG;03/2015;12.431;0;3.755;5.671;2.729;118;14;0;65;80;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO CECREB;67.087.569;b3S;I;2;;9;SAO PAULO;SP;03/2015;12.431;0;9.669;1.381;1.258;67;19;14;0;23;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ;5.040.680;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2015;12.410;0;12.410;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2.254.376;b3S;I;2;;9;DORES DO INDAIA;MG;03/2015;12.390;0;6.531;3.615;1.039;671;302;54;5;173;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREI ROGÉRIO - CRESOL FREI ROGÉRIO;6.890.201;b3S;I;2;;9;FREI ROGERIO;SC;03/2015;12.318;0;7.354;245;367;1.881;143;173;142;2.013;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1.667.352;b3S;I;2;;9;PIRAPORA;MG;03/2015;12.287;0;8.668;2.692;430;150;1;139;47;163;0
ANDBANK;51.949;b1;C;3;;199;SAO PAULO;SP;03/2015;12.283;2.511;5.280;306;1.392;0;0;0;0;2.795;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XANXERÊ - CRESOL XANXERÊ;7.509.426;b3S;I;2;;9;XANXERE;SC;03/2015;12.201;0;8.949;501;430;1.640;225;388;5;62;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE APIÚNA - CRESOL APIÚNA;7.215.632;b3S;I;2;;9;APIUNA;SC;03/2015;12.083;0;10.097;482;317;772;114;80;96;127;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43.488.782;b3S;I;2;;9;SAO PAULO;SP;03/2015;12.067;0;11.475;5;125;85;31;27;18;300;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8.071.414;b3S;I;2;;9;RIBEIRAO PRETO;SP;03/2015;12.057;427;7.867;2.204;640;223;111;251;27;307;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5.222.094;b3S;I;2;;9;PIRACANJUBA;GO;03/2015;12.052;2;2.877;5.110;1.405;309;0;67;4;2.278;0
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES E EMPREGADOS MUNIC PREF MUNIC BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA VESPASIANO SICOOB CREDISERV;1.864.151;b3S;I;2;;9;BELO HORIZONTE;MG;03/2015;11.954;0;8.103;1.918;879;404;132;163;42;314;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7.108.146;b3S;I;2;;9;CRIXAS;GO;03/2015;11.947;1.485;6.279;3.121;852;32;17;27;0;134;0
COOPERATIVA DE CRÉDITO RURAL ALTO RIO GRANDE LTDA. - SICOOB CREDIGRANDE;25.626.490;b3S;I;2;;9;LAVRAS;MG;03/2015;11.917;13;4.691;4.545;1.361;103;160;12;0;1.032;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRAIA GRANDE E REGIÃO - SICOOB COOPERACE;9.639.338;b3S;I;2;;9;PRAIA GRANDE;SP;03/2015;11.783;888;4.887;2.165;2.127;183;21;0;2;1.510;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TIRADENTES DO SUL - CRESOL TIRADENTES DO SUL;8.805.562;b3S;I;2;;9;TIRADENTES DO SUL;RS;03/2015;11.741;0;9.700;248;447;625;159;372;23;167;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE OSASCO E REGIÃO - CREDMETAL;3.535.065;b3S;I;2;;9;OSASCO;SP;03/2015;11.619;0;10.441;512;148;204;57;94;57;106;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10.453.077;b3S;I;2;;9;POUSO REDONDO;SC;03/2015;11.589;0;9.426;369;259;762;262;171;51;289;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4.079.285;b3S;I;2;;9;ITAJUBA;MG;03/2015;11.506;0;9.527;954;248;430;47;131;37;131;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIO CLARO - SICOOB CREDIACIRC;9.527.069;b3S;I;2;;9;RIO CLARO;SP;03/2015;11.490;98;8.183;2.081;439;135;4;42;9;500;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTA IZABEL DO OESTE - CRESOL SANTA IZABEL DO OESTE;5.276.770;b3S;I;2;;9;SANTA IZABEL DO OESTE;PR;03/2015;11.448;0;10.480;204;268;277;17;2;0;200;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES EM SEGURANÇA PÚBLICA DO ESTADO DO ACRE - SICOOB ACRE;3.528.402;b3S;I;2;;9;RIO BRANCO;AC;03/2015;11.418;170;3.845;1.818;4.750;142;219;135;80;259;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA CRUZ - COPACRED;3.480.988;b3S;I;2;;9;AMERICO BRASILIENSE;SP;03/2015;11.379;0;10.559;99;95;97;288;56;37;148;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA SAÚDE DA REGIÃO DE CARATINGA, MANHUAÇU E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAÚDE;71.261.184;b3S;I;2;;9;CARATINGA;MG;03/2015;11.318;292;2.668;6.104;1.687;283;79;3;34;170;0
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88.325.113;b3S;I;2;;9;CANOAS;RS;03/2015;11.315;0;10.602;155;118;20;46;37;54;285;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12.384.953;b3S;I;2;;9;JARAGUA DO SUL;SC;03/2015;11.222;596;4.029;3.982;1.466;147;69;38;11;883;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2.766.672;b3S;I;2;;9;SAO JOAQUIM;SC;03/2015;11.217;0;8.522;280;526;1.015;172;170;30;502;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE ARCOS LTDA. - SICOOB ARCOMCREDI;71.230.338;b3S;I;2;;9;ARCOS;MG;03/2015;11.158;479;6.426;2.626;726;537;130;2;0;233;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE IPUMIRIM - CRESOL IPUMIRIM;5.427.501;b3S;I;2;;9;IPUMIRIM;SC;03/2015;10.932;0;8.171;320;236;1.492;49;503;0;160;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PEROLA D'OESTE - CRESOL PEROLA D'OESTE;5.138.766;b3S;I;2;;9;PEROLA D'OESTE;PR;03/2015;10.920;0;10.164;180;188;74;43;54;1;217;0
COPERCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS ZILLO LORENZETTI;58.022.195;b3S;I;2;;9;LENCOIS PAULISTA;SP;03/2015;10.868;0;7.454;2.684;331;91;117;33;52;106;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO MÉDIO VALE - CRESOL MÉDIO VALE;7.522.059;b3S;I;2;;9;BLUMENAU;SC;03/2015;10.858;0;6.658;1.326;704;425;132;201;38;1.376;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE VITÓRIA DA CONQUISTA LTDA. - SICOOB CREDCOOP;2.528.151;b3S;I;2;;9;VITORIA DA CONQUISTA;BA;03/2015;10.830;364;7.341;2.148;861;6;5;25;16;64;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO  DOS CORRETORES DE SEGUROS DE PORTO ALEGRE;2.999.687;b3S;I;2;;9;PORTO ALEGRE;RS;03/2015;10.788;0;1.464;5.186;1.323;1.904;390;87;307;127;0
COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO LIMITADA - COODPERJ;9.720.794;b3S;I;2;;9;RIO DE JANEIRO;RJ;03/2015;10.772;0;4.449;3.253;1.984;693;148;245;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK;67.341.487;b3S;I;2;;9;MONTE MOR;SP;03/2015;10.720;0;8.440;615;820;292;89;51;52;361;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ECONÔMICO RHODIA;57.563.728;b3S;I;2;;9;SANTO ANDRE;SP;03/2015;10.718;431;10.020;256;2;6;0;3;0;0;0
AGÊNCIA DE FOMENTO DO ESTADO DO TOCANTINS S.A.;5.474.540;n1;I;1;;30;PALMAS;TO;03/2015;10.710;0;4.689;4.824;585;50;60;139;119;244;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO RIO GRANDE DO SUL-SICREDI JUSTIÇA;3.453.295;b3S;I;2;;9;PORTO ALEGRE;RS;03/2015;10.678;0;9.437;341;421;190;195;10;2;83;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO COLORADO;2.024.442;b3S;I;2;;9;GUAIRA;SP;03/2015;10.655;0;9.350;207;504;196;68;114;61;155;0
