Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
CECM COMERCIANTES CONFECCOES TEOFILO OTONI LTDA.;1609024;b3S;;I;2;TEOFILO OTONI;MG;03/2001;9.182;8.451;7.935;7.730;1.247;112;0;NI%;43,51%;0;4
CECM MEDICOS DEMAIS PROFISSIONAIS SAUDE OESTE DE MINAS LTDA;71425458;b3S;;I;2;FORMIGA;MG;03/2001;9.176;4.991;8.067;7.645;1.109;50;0;NI%;31,09%;0;7
CECM MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE CRICIUMA;75847;b3S;;I;2;CRICIUMA;SC;03/2001;9.176;2.599;7.937;7.852;1.239;51;0;NI%;13,18%;0;2
CECME DO GRUPO PAO DE ACUCAR;46277273;b3S;;I;2;SAO PAULO;SP;03/2001;9.116;7.525;247;0;8.869;274;0;NI%;0,00%;0;0
CECM DOS MEDICOS DAS MISSOES LTDA;95163002;b3S;;I;2;SANTO ANGELO;RS;03/2001;9.032;4.388;7.254;7.198;1.777;230;0;NI%;6,32%;0;1
CCR DAS REGIOES NORDESTE PAULISTA E SUL MINEIRA;62612643;b3S;;I;2;BRAGANCA PAULISTA;SP;03/2001;8.989;7.322;20.386;19.277;-11.397;-688;0;NI%;0,00%;0;0
CCR ITAIPU;81014060;b3S;;I;2;PINHALZINHO;SC;03/2001;8.911;4.113;7.275;6.933;1.636;84;0;NI%;26,12%;0;6
FAIR - CORRETORA DE CAMBIO E VALORES LTDA.;32648370;n2;;I;2;SAO PAULO;SP;03/2001;8.874;0;5.493;0;3.381;-104;3.381;41,32%;56,40%;2;0
CCR OESTE CATARINENSE;78825023;b3S;;I;2;PALMITOS;SC;03/2001;8.729;2.964;7.616;7.382;1.113;9;0;NI%;38,52%;0;8
CCR SUL CATARINENSE;81367880;b3S;;I;2;TURVO;SC;03/2001;8.645;4.536;7.274;7.103;1.371;13;0;NI%;20,71%;0;2
CCR DO VALE DO JURUENA LTDA;70431630;b3S;;I;2;JUINA;MT;03/2001;8.507;5.360;6.484;6.213;2.023;143;0;NI%;36,02%;0;7
CCECM DAS UNICREDS DO ESTADO DE SAO PAULO-UNICRED CENTRAL-SP;73085573;b3C;;I;2;SAO PAULO;SP;03/2001;8.502;845;6.377;6.032;2.125;8;0;NI%;17,80%;0;0
CECM MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE IJUI;1526924;b3S;;I;2;IJUI;RS;03/2001;8.434;2.159;7.635;7.605;800;112;0;NI%;11,33%;0;0
AMERICAINVEST CORRETORA DE CAMBIO, TITS. E VALS. MOBS. LTDA.;2332886;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;8.237;0;6.432;0;1.805;118;1.805;29,13%;24,40%;1;0
CCR DE ITAI-PARANAPANEMA-AVARE;966246;b3S;;I;2;ITAI;SP;03/2001;8.231;919;7.148;6.725;1.084;40;0;NI%;12,45%;0;2
CCR DOS FORNECEDORES DE CANA DA REG DE CATANDUVA LTDA;49654502;b3S;;I;2;CATANDUVA;SP;03/2001;8.190;7.784;649;0;7.541;218;0;NI%;1,60%;0;0
CCR ITAPIRANGA LTDA;78483310;b3S;;I;2;ITAPIRANGA;SC;03/2001;8.146;2.336;7.165;6.996;980;17;0;NI%;47,74%;0;2
C ITAQUIENSE DE CREDITO RURAL LTDA;87733077;b3S;;I;2;ITAQUI;RS;03/2001;8.144;8.132;2.848;2.496;5.296;379;0;NI%;28,90%;0;1
CECME ESTABELECIMENTOS HOSPITALARES BH E REG.METROPOLITANA;19402130;b3S;;I;2;BELO HORIZONTE;MG;03/2001;8.129;6.315;2.071;2.071;6.058;252;0;NI%;9,61%;0;0
CECMAM E DEMAIS PROF AREA SAUDE REG SAO JOSE RIO PRETO;3065046;b3S;;I;2;SAO JOSE DO RIO PRETO;SP;03/2001;8.110;6.964;7.281;7.209;829;208;0;NI%;16,97%;0;1
CC POPULAR DE OLIMPIA LTDA;53224630;b3S;;I;2;OLIMPIA;SP;03/2001;8.084;7.805;7.207;7.133;877;105;0;NI%;14,07%;0;0
CCR DE FAXINAL DO SOTURNO LTDA;87788394;b3S;;I;2;FAXINAL DO SOTURNO;RS;03/2001;8.081;3.642;6.423;4.716;1.658;48;0;NI%;28,51%;0;3
CCR NOVA MUTUM LTDA;26529420;b3S;;I;2;NOVA MUTUM;MT;03/2001;8.068;4.192;6.592;6.407;1.476;40;0;NI%;51,99%;0;1
CECMC DA CIA SIDER.TUBARAO E EMP.SIDERURGIA LTDA-COOPSIDER;27320779;b3S;;I;2;SERRA;ES;03/2001;7.997;7.345;8.652;8.463;-655;-339;0;NI%;0,00%;0;1
H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;17312083;n2;;I;2;BELO HORIZONTE;MG;03/2001;7.987;310;2.732;0;5.256;-278;5.256;88,92%;49,66%;1;0
COOPERATIVA DE CREDITO RURAL DE LINHARES - SICOOB LINHARES;32430233;b3S;;I;2;LINHARES;ES;03/2001;7.963;4.755;6.330;6.070;1.633;11;0;NI%;48,71%;0;4
CREDISUTRI-CCMS DO PODER JUDICIARIO NO DF E MP DA UNIAO;37076205;b3S;;I;2;BRASILIA;DF;03/2001;7.948;5.043;4.509;4.450;3.439;53;0;NI%;26,50%;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;03/2001;7.917;4.834;176;0;7.740;232;0;NI%;1,06%;0;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO JOSÉ DA LAGE;12706834;b3S;;I;2;SAO JOSE DA LAJE;AL;03/2001;7.907;7.932;6.353;6.100;1.554;45;0;NI%;2,66%;0;0
CCR PRODUTORES DE LEITE DO VALE DO RIO GRANDE LTDA;86585049;b3S;;I;2;UBERABA;MG;03/2001;7.888;5.688;5.568;5.232;2.320;298;0;NI%;30,09%;0;2
GRADUAL CORRETORA DE CAMBIO, TITS E VALORES MOBILIARIOS LTDA;33918160;n2;;I;2;SAO PAULO;SP;03/2001;7.825;0;4.335;0;3.490;253;3.490;57,32%;22,25%;1;0
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DA REGIÃO DE TRÊS PONTAS LTDA;18966739;b3S;;I;2;TRES PONTAS;MG;03/2001;7.811;4.037;5.993;5.143;1.818;-94;0;NI%;15,08%;0;2
CCR PONTAL DO TRIANGULO LTDA;26178533;b3S;;I;2;ITUIUTABA;MG;03/2001;7.775;4.970;6.455;5.750;1.320;-12;0;NI%;26,86%;0;4
CECM MEDICOS PROF.NIVEL SUPERIOR SAUDE GOVERNADOR VALADARES;1110032;b3S;;I;2;GOVERNADOR VALADARES;MG;03/2001;7.725;2.243;6.170;5.975;1.555;71;0;NI%;13,18%;0;0
CCR SAO CRISTOVAO;82065285;b3S;;I;2;MARIOPOLIS;PR;03/2001;7.692;5.436;6.666;6.524;1.026;81;0;NI%;37,81%;0;4
SENIOR S/A CORRETORA DE CAMBIO,TITULOS E VALORES MOBILIARIOS;69018810;n2;;I;2;SANTOS;SP;03/2001;7.626;0;4.644;0;2.982;-145;2.383;36,69%;17,48%;2;0
CREDFAZ-CECMF DO MINISTERIO DA FAZENDA;952415;b3S;;I;2;BRASILIA;DF;03/2001;7.611;7.140;1.962;567;5.649;414;0;NI%;4,09%;0;0
CECM MEDICOS PROF SAUDE REGIAO SUL BA UNICRED REGIAO SUL BA;97489280;b3S;;I;2;ITABUNA;BA;03/2001;7.596;4.282;5.610;5.357;1.986;218;0;NI%;32,48%;0;4
BGN LEASING S.A.-ARRENDAMENTO MERCANTIL;1852137;n1;;I;2;RECIFE;PE;03/2001;7.577;0;1.120;0;6.457;167;6.457;69.420,73%;0,10%;1;0
CECMM DE SAO CARLOS - UNICRED DE SAO CARLOS;71988653;b3S;;I;2;SAO CARLOS;SP;03/2001;7.551;1.776;6.405;6.303;1.146;42;0;NI%;10,95%;0;0
CCR AURIVERDE SICOOB/SC CUNHA PORA;78858107;b3S;;I;2;CUNHA PORA;SC;03/2001;7.544;3.381;6.371;6.086;1.172;61;0;NI%;35,93%;0;3
CCR DE ASTORGA;78141876;b3S;;I;2;ASTORGA;PR;03/2001;7.541;3.717;6.552;6.359;988;78;0;NI%;38,04%;0;4
CECME DAS EMPRESAS DO GRUPO ECONOMICO RHODIA;57563728;b3S;;I;2;SANTO ANDRE;SP;03/2001;7.536;6.581;3.941;1.835;3.595;120;0;NI%;2,49%;0;0
INVESTOR;50407;b2;;C;2;RIO DE JANEIRO;RJ;03/2001;7.526;5.220;6.470;5.408;1.056;-7;1.056;14,98%;0,00%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA;32615247;b3S;;I;2;ILHEUS;BA;03/2001;7.511;6.424;2.941;2.344;4.570;128;0;NI%;1,80%;0;1
CCME EM SERVICOS PUBLICOS DO RIO DE JANEIRO LTDA;33502345;b3S;;I;2;RIO DE JANEIRO;RJ;03/2001;7.500;3.579;2.089;459;5.411;17;0;NI%;27,64%;0;0
CCR DE CACAPAVA DO SUL;88473798;b3S;;I;2;CACAPAVA DO SUL;RS;03/2001;7.480;3.079;4.980;4.113;2.500;41;0;NI%;28,04%;0;3
CECM DOS MEDICOS DA REGIAO OESTE DO PARANA LTDA;1736243;b3S;;I;2;CASCAVEL;PR;03/2001;7.475;5.087;5.828;5.698;1.647;209;0;NI%;7,39%;0;1
CECM MEDICOS E DEMAIS PROF NIVEL SUPERIOR SAUDE VITORIA LTDA;39808449;b3S;;I;2;VITORIA;ES;03/2001;7.454;2.387;5.244;4.691;2.210;168;0;NI%;14,31%;0;0
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE;81011686;b3S;;I;2;MAFRA;SC;03/2001;7.421;5.579;6.610;6.394;810;-69;0;NI%;31,18%;0;3
AGENTE CORRETORA DE CAMBIO TITULOS VALORES MOBILIARIOS LTDA;58225426;n2;;I;2;SAO PAULO;SP;03/2001;7.287;0;4.105;3;3.182;150;3.182;49,19%;11,66%;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO ESTADO DO RIO DE JANEIRO LTDA.;2000895;b3S;;I;2;RIO DE JANEIRO;RJ;03/2001;7.272;6.780;4.330;3.709;2.941;-1.133;0;NI%;17,71%;0;2
CECMS MUNICIPAIS DE SAO PAULO - COOPERCREDI - SP;915950;b3S;;I;2;SAO PAULO;SP;03/2001;7.266;5.683;318;10;6.948;227;0;NI%;4,79%;0;0
SENSO CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17352220;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;7.217;0;3.492;0;3.725;-26;3.725;60,59%;0,00%;1;0
CECMM E DEMAIS PROFISSIONAIS AREA SAUDE DE TAUBATE - UNICRED;71698674;b3S;;I;2;TAUBATE;SP;03/2001;7.215;2.749;5.270;5.139;1.945;81;0;NI%;18,08%;0;2
BALUARTE S/A CORRETORA DE CAMBIO;61688131;n2;;I;2;SAO PAULO;SP;03/2001;7.198;0;797;54;6.402;135;6.402;103,43%;34,56%;1;0
CCR SEPEENSE;87733341;b3S;;I;2;SAO SEPE;RS;03/2001;7.188;4.832;5.746;4.399;1.443;92;0;NI%;29,33%;0;4
EUROLEASE S.A. ARRENDAMENTO MERCANTIL;42290403;n1;;I;3;PASSA QUATRO;MG;03/2001;7.119;4.598;2.722;2.712;4.397;-4;4.397;46,67%;56,86%;1;0
CCR REGIAO DE POCOS DE CALDAS LTDA;86589645;b3S;;I;2;POCOS DE CALDAS;MG;03/2001;7.110;6.386;5.531;3.204;1.579;55;0;NI%;19,39%;0;4
COOPERATIVA DE CRÉDITO RURAL CONQUISTA LIMITADA - CREDIC;32655946;b3S;;I;2;VITORIA DA CONQUISTA;BA;03/2001;7.103;905;6.100;3.012;1.003;-30;0;NI%;94,27%;0;0
CECMC GRUPO PITAGORAS LTDA.;19523943;b3S;;I;2;BELO HORIZONTE;MG;03/2001;7.099;2.975;5.100;4.751;1.999;3;0;NI%;51,22%;0;0
CECM DOS MAGISTRADOS DE SAO PAULO;51489318;b3S;;I;2;SAO PAULO;SP;03/2001;7.098;3.906;3.183;2.986;3.914;43;0;NI%;16,23%;0;0
CECM MEDICOS E DEMAIS PROF DA SAUDE DA REGIAO DA AMUREL;1052693;b3S;;I;2;TUBARAO;SC;03/2001;7.074;3.735;6.077;6.049;997;4;0;NI%;17,99%;0;4
CCR DO LESTE DE MATO GROSSO LTDA;32953317;b3S;;I;2;AGUA BOA;MT;03/2001;7.069;4.015;4.941;4.359;2.127;39;0;NI%;45,28%;0;7
CECM PESSOAL INTEGRANTE DO TRT - 3A.REGIAO LTDA.;25363615;b3S;;I;2;BELO HORIZONTE;MG;03/2001;7.064;6.417;2.936;2.536;4.129;282;0;NI%;11,34%;0;0
C VALENTENSE DE CREDITO RURAL LTDA;73398646;b3S;;I;2;VALENTE;BA;03/2001;7.061;6.209;5.493;5.065;1.568;559;0;NI%;30,97%;0;1
CCR CURVELO LTDA;21682737;b3S;;I;2;CURVELO;MG;03/2001;7.019;6.056;6.912;5.221;107;-245;0;NI%;148,00%;0;3
CCR UBIRATA;84942333;b3S;;I;2;UBIRATA;PR;03/2001;7.000;1.914;6.359;5.066;640;9;0;NI%;36,31%;0;4
CECM COMERCIANTES MATERIAIS CONST.GOVERNADOR VALADARES LTDA.;1559914;b3S;;I;2;GOVERNADOR VALADARES;MG;03/2001;6.972;5.715;6.235;5.738;737;-45;0;NI%;107,96%;0;0
CCR DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;03/2001;6.902;3.952;5.535;5.406;1.367;113;0;NI%;23,55%;0;3
CREFILEASING S/A ARRENDAMENTO MERCANTIL;47190798;n1;;I;2;SAO PAULO;SP;03/2001;6.788;0;36;0;6.752;99;6.752;620,37%;0,80%;1;0
CCR DE ITAMARAJU LTDA;1205736;b3S;;I;2;ITAMARAJU;BA;03/2001;6.778;5.321;5.431;5.297;1.347;238;0;NI%;29,78%;0;1
CC AGROPECUARIO DO OESTE;76059997;b3S;;I;2;TOLEDO;PR;03/2001;6.771;2.203;5.388;5.268;1.384;-19;0;NI%;53,23%;0;5
CECM MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE CRUZ ALTA;73326449;b3S;;I;2;CRUZ ALTA;RS;03/2001;6.768;3.004;5.709;4.345;1.059;72;0;NI%;38,54%;0;1
CECM MEDICOS E DEMAIS PROF. DA SAUDE DO VALE DO SINOS LTDA;1796302;b3S;;I;2;NOVO HAMBURGO;RS;03/2001;6.759;3.094;5.798;5.757;961;60;0;NI%;18,86%;0;3
CCR DE JACINTO MACHADO;85291086;b3S;;I;2;JACINTO MACHADO;SC;03/2001;6.739;3.326;5.709;5.632;1.030;28;0;NI%;23,01%;0;2
GUILTON S.A.-CREDITO FINANCIAMENTO E INVESTIMENTO;96234646;n1;;I;2;AMERICANA;SP;03/2001;6.719;3.018;160;8;6.559;69;6.559;99,19%;24,95%;1;0
CECM COMERCIARIOS DE IGUATAMA LTDA.;66455718;b3S;;I;2;IGUATAMA;MG;03/2001;6.618;5.721;5.349;5.312;1.269;212;0;NI%;19,96%;0;1
FACTORIAL CORRETORA DE CAMBIO, TIT. E VAL. MOBILIARIOS LTDA.;73388126;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;6.588;0;3.629;0;2.959;-99;2.959;62,43%;10,86%;1;0
CCR VALE DO GORUTUBA LTDA;25404542;b3S;;I;2;JANAUBA;MG;03/2001;6.581;4.671;4.041;3.755;2.540;8;0;NI%;15,78%;0;1
WALE S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;33829292;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;6.523;0;60;0;6.463;123;6.463;18.776,06%;0,25%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DA REGIÃO AGRESTE E SERTÃO CENTRAL DO ESTADO DE PERNAMBUCO - UNICRED CENTRO PERNAMBUCANA;41255225;b3S;;I;2;CARUARU;PE;03/2001;6.517;2.725;5.239;5.109;1.278;38;0;NI%;18,44%;0;3
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS DO TRIÂNGULO LTDA;41669227;b3S;;I;2;UBERLANDIA;MG;03/2001;6.515;3.943;4.695;3.918;1.820;65;0;NI%;50,23%;0;2
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL EM BRASÍLIA LTDA.;694877;b3S;;I;2;BRASILIA;DF;03/2001;6.509;3.748;3.183;2.969;3.326;42;0;NI%;28,18%;0;1
CC PRODUTORES RURAIS DA REGIAO DE CARATINGA LTDA;19449602;b3S;;I;2;CARATINGA;MG;03/2001;6.470;3.664;3.196;2.387;3.274;63;0;NI%;16,72%;0;1
UNILETRA CORRETORA DE CAMBIO TITULOS E VAL. MOBILIARIOS LTDA;28156214;n2;;I;2;VITORIA;ES;03/2001;6.450;0;5.047;3.860;1.403;148;1.403;87,58%;49,01%;1;0
MESA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;57851669;n2;;I;2;SAO PAULO;SP;03/2001;6.441;0;2.002;0;4.440;71;4.440;93,09%;21,05%;1;0
CECMAMDPNSS DAS REG DE ITAPETININGA, TATUI E ITAPEVA- ALCRED;2203219;b3S;;I;2;ITAPETININGA;SP;03/2001;6.399;5.483;5.790;5.713;608;50;0;NI%;80,37%;0;3
CCR DOS PLANTADORES DE CANA DA REGIAO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;03/2001;6.352;4.417;4.610;4.524;1.742;901;0;NI%;28,46%;0;0
CCR DOS PLANTADORES DE CANA DO PARANA;79063574;b3S;;I;2;SANTO ANTONIO DA PLATINA;PR;03/2001;6.334;4.503;4.988;4.849;1.345;19;0;NI%;52,97%;0;5
CCR DE COLORADO LTDA;87776209;b3S;;I;2;COLORADO;RS;03/2001;6.312;2.830;4.746;1.901;1.566;44;0;NI%;30,55%;0;2
CCR DO PLANALTO PAULISTA - CREDISOLO;2359108;b3S;;I;2;GARCA;SP;03/2001;6.288;5.749;5.534;5.488;754;215;0;NI%;21,96%;0;0
CECMM E DPNSS DE RIO CLARO - UNICRED DE RIO CLARO;1259518;b3S;;I;2;RIO CLARO;SP;03/2001;6.263;2.756;5.032;4.924;1.231;166;0;NI%;8,41%;0;0
CODEPE - CORRETORA DE VALORES S.A.;9512542;n2;;I;2;RECIFE;PE;03/2001;6.258;0;2.972;0;3.286;-4;3.286;65,02%;49,23%;2;0
CECM DA ALIANCA DOS MEDICOS DE AVARE - ALCRED AVARE;1478780;b3S;;I;2;AVARE;SP;03/2001;6.249;4.807;5.605;5.546;644;96;0;NI%;27,31%;0;0
CECMM ALTA MOGIANA-CREDIMED;69346856;b3S;;I;2;FRANCA;SP;03/2001;6.213;2.760;5.378;5.239;835;96;0;NI%;8,01%;0;1
BESC-DISTRIBUIDORA DE TITS.E VALS.MOBILIARIOS SA-BESCVAL;82518523;n2;;I;1;FLORIANOPOLIS;SC;03/2001;6.174;0;674;0;5.500;272;5.500;560,88%;6,50%;1;0
CCR UNAI LTDA;86564051;b3S;;I;2;UNAI;MG;03/2001;6.157;2.478;4.214;3.312;1.943;89;0;NI%;18,35%;0;1
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DE SAO LOURENCO E REGIAO LTDA - UNICRED CIRCUITO DAS AGUAS;1605007;b3S;;I;2;SAO LOURENCO;MG;03/2001;6.147;4.532;5.214;5.109;933;67;0;NI%;23,16%;0;3
CCR DE COLIDER LTDA;37442605;b3S;;I;2;COLIDER;MT;03/2001;6.126;2.964;4.510;3.774;1.617;150;0;NI%;29,67%;0;5
CECMS DO PODER JUDICIARIO DO ESTADO DE MATO GROSSO;3326437;b3S;;I;2;CUIABA;MT;03/2001;6.111;4.137;5.259;5.024;852;92;0;NI%;47,20%;0;1
CCR DE VIDEIRA;81016131;b3S;;I;2;VIDEIRA;SC;03/2001;6.092;2.061;5.584;5.467;508;2;0;NI%;35,81%;0;3
CCR CAMPOS DAS VERTENTES LTDA;22724710;b3S;;I;2;SAO TIAGO;MG;03/2001;6.046;3.163;4.977;4.636;1.069;-103;0;NI%;65,12%;0;11
COOPERATIVA DE CRÉDITO RURAL DE SANTO ANTONIO DO MONTE LTDA - CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;03/2001;6.045;3.670;3.963;3.193;2.081;-15;0;NI%;13,30%;0;0
CECME DA DERSA-CREDIDERSA;66555665;b3S;;I;2;SAO PAULO;SP;03/2001;6.034;3.917;191;0;5.843;225;0;NI%;1,08%;0;0
SPIRIT CORRETORA DE VALORES LTDA;355236;n2;;I;2;CURITIBA;PR;03/2001;6.021;0;4.425;0;1.596;1;1.596;41,36%;8,83%;1;0
CECM MEDICOS E DEMAIS PROF DA SAUDE DE TOLEDO E REGIAO LTDA;1286361;b3S;;I;2;TOLEDO;PR;03/2001;6.014;3.611;5.046;4.935;968;24;0;NI%;14,19%;0;9
CCR SACRAMENTO LTDA;71154256;b3S;;I;2;SACRAMENTO;MG;03/2001;5.997;6.081;4.374;2.079;1.623;-47;0;NI%;14,05%;0;0
CECM DOS CORRETORES DE SEGUROS DE BLUMENAU;2295034;b3S;;I;2;BLUMENAU;SC;03/2001;5.979;4.168;5.222;5.059;756;50;0;NI%;10,94%;0;2
CCR CAMPOS NOVOS;78862083;b3S;;I;2;CAMPOS NOVOS;SC;03/2001;5.967;3.191;4.756;4.597;1.211;27;0;NI%;31,67%;0;2
CC DOS PLANTADORES DE CANA DA REGIAO DE JAU;52198074;b3S;;I;2;JAU;SP;03/2001;5.945;4.502;1.011;765;4.934;-484;0;NI%;15,75%;0;0
CECME DAS EMPRESAS ZILLO LORENZETTI;58022195;b3S;;I;2;LENCOIS PAULISTA;SP;03/2001;5.937;5.130;896;110;5.041;137;0;NI%;5,20%;0;0
CCR DO CENTRO-OESTE PAULISTA;54213889;b3S;;I;2;MARILIA;SP;03/2001;5.917;4.972;5.531;5.422;386;26;0;NI%;81,86%;0;1
CECME DA BAYER E EMPRESAS CONTROLADAS LTDA;73631483;b3S;;I;2;BELFORD ROXO;RJ;03/2001;5.912;2.344;779;555;5.134;210;0;NI%;0,59%;0;0
CCR FORMIGA LTDA;41931445;b3S;;I;2;FORMIGA;MG;03/2001;5.897;4.016;3.920;2.846;1.977;50;0;NI%;26,52%;0;1
CCR DE ITABUNA LTDA;16357832;b3S;;I;2;ITABUNA;BA;03/2001;5.874;3.647;4.833;4.741;1.041;2;0;NI%;74,65%;0;0
FAR S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;3725250;n2;;I;2;SAO PAULO;SP;03/2001;5.861;0;4.053;0;1.808;162;1.808;44,37%;0,98%;1;0
CECM MEDICOS E DEMAIS PROF SAUDE NIVEL SUPERIOR MANAUS LTDA.;1566038;b3S;;I;2;MANAUS;AM;03/2001;5.854;4.964;3.698;3.329;2.156;-373;0;NI%;59,51%;0;2
CECME DA RHODIA PAULINIA;46058731;b3S;;I;2;PAULINIA;SP;03/2001;5.832;4.912;1.268;0;4.564;136;0;NI%;1,63%;0;0
COOPERATIVA DE CREDITO RURAL RIO BANANAL-SICOOB RIO BANANAL;39345806;b3S;;I;2;RIO BANANAL;ES;03/2001;5.832;3.472;4.366;4.185;1.466;106;0;NI%;35,08%;0;1
CCR DO NOROESTE;81206039;b3S;;I;2;NOVA LONDRINA;PR;03/2001;5.815;2.305;5.252;4.631;562;-44;0;NI%;57,43%;0;6
CECM DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE ERECHIM;1572667;b3S;;I;2;ERECHIM;RS;03/2001;5.803;2.117;5.131;5.097;673;-23;0;NI%;15,14%;0;0
AGENCIA DE FOMENTO DO AMAPA S.A.;2929977;n1;;I;1;MACAPA;AP;03/2001;5.779;1.633;227;0;5.552;163;0;NI%;0,00%;1;0
CCR CAMPOS GERAIS;81466286;b3S;;I;2;PONTA GROSSA;PR;03/2001;5.752;2.201;4.865;4.101;887;40;0;NI%;30,99%;0;3
CCR DIVINOPOLIS LTDA;25528753;b3S;;I;2;DIVINOPOLIS;MG;03/2001;5.717;3.071;4.682;3.536;1.036;73;0;NI%;47,83%;0;2
MUNDINVEST S.A.-CORRETORA DE CAMBIO E VALORES MOBILIARIOS;25674235;n2;;I;2;BELO HORIZONTE;MG;03/2001;5.691;57;3.140;0;2.551;-114;2.551;67,91%;12,23%;1;0
CCMF DA CARGILL;68228006;b3S;;I;2;SAO PAULO;SP;03/2001;5.680;4.045;208;0;5.472;171;0;NI%;0,81%;0;0
CCECM DAS UNICREDS DOS ESTADOS DO AC/BA-UNICRED CENTRAL N/NE;70119680;b3C;;I;2;JOAO PESSOA;PB;03/2001;5.673;2.895;997;807;4.677;88;0;NI%;8,43%;0;0
CCR DE CAFELANDIA;81192106;b3S;;I;2;CAFELANDIA;PR;03/2001;5.665;1.989;4.829;4.759;837;22;0;NI%;38,23%;0;7
CECM INTEG MINIST PUBLICO PODER JUDIC PARA LTDA COIMPPA;84156470;b3S;;I;2;BELEM;PA;03/2001;5.622;4.663;2.130;1.347;3.492;169;0;NI%;9,16%;0;0
COOPERATIVA DE CRÉDITO RURAL DE ARAGUARI LTDA;68987;b3S;;I;2;ARAGUARI;MG;03/2001;5.607;3.112;4.061;3.934;1.546;101;0;NI%;8,98%;0;0
CCR DE CANARANA LTDA;33021064;b3S;;I;2;CANARANA;MT;03/2001;5.607;3.553;3.967;3.767;1.640;19;0;NI%;30,78%;0;4
AGENCIA DE FOMENTO DO ESTADO DE RORAIMA S.A. - AFERR;3058464;n1;;I;1;BOA VISTA;RR;03/2001;5.601;0;722;0;4.879;74;0;NI%;0,00%;1;0
INTERBANK S.A. CORRETORA DE CAMBIO, TIT. E VAL. MOBILIARIOS;21592209;n2;;I;2;RIO DE JANEIRO;RJ;03/2001;5.593;0;321;0;5.273;736;5.273;129,69%;9,09%;2;0
COOPERATIVA DE CRÉDITO RURAL DE LAGOA DA PRATA LTDA;26178111;b3S;;I;2;LAGOA DA PRATA;MG;03/2001;5.564;4.121;4.067;2.551;1.497;84;0;NI%;26,46%;0;2
BANCO STERLING S.A.;33877150;b2;;I;2;RIO DE JANEIRO;RJ;03/2001;5.558;4.566;14.044;3.793;-8.486;-19;-8.486;-212,92%;0,00%;1;0
CCR DE AJURICABA;93136471;b3S;;I;2;AJURICABA;RS;03/2001;5.557;2.655;4.056;3.008;1.500;21;0;NI%;27,61%;0;2
CECM MEDICOS DEMAIS PROFISSIONAIS SAUDE VARGINHA LTDA.;71418784;b3S;;I;2;VARGINHA;MG;03/2001;5.545;2.675;4.466;4.321;1.079;55;0;NI%;18,67%;0;1
COOPERATIVA DE CRÉDITO DE GUARULHOS;49069990;b3S;;I;2;GUARULHOS;SP;03/2001;5.544;3.739;2.202;996;3.342;72;0;NI%;26,73%;0;0
CECM COMERCIANTES CONFECCOES CENTRO OESTE MINAS GERAIS LTDA;1736516;b3S;;I;2;DIVINOPOLIS;MG;03/2001;5.538;3.785;4.540;4.269;997;113;0;NI%;18,89%;0;0
