Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
CCR SAO JOSE DO CERRITO;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;12/2000;2.343;1.244;2.159;2.131;184;12;0;NI%;0,00%;0;1
CC DE BARBALHA LTDA;7052616;b3S;;I;2;BARBALHA;CE;12/2000;2.331;2.360;1.979;1.882;351;-143;0;NI%;0,00%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;;I;2;PINDAMONHANGABA;SP;12/2000;2.325;1.887;354;0;1.971;150;0;NI%;0,00%;0;0
CCR VALE DO CANOAS.;707903;b3S;;I;2;ABDON BATISTA;SC;12/2000;2.320;1.264;2.051;2.006;270;8;0;NI%;0,00%;0;4
CECME DE CHOCOLATES GAROTO, LTDA;30949267;b3S;;I;2;VILA VELHA;ES;12/2000;2.314;1.006;1.827;1.743;487;25;0;NI%;0,00%;0;0
CECM MEDICOS E DEMAIS PROF SAUDE DA REGIAO DA FRONTEIRA;1705236;b3S;;I;2;SANTANA DO LIVRAMENTO;RS;12/2000;2.290;1.593;1.437;1.399;853;121;0;NI%;0,00%;0;0
CCR PLANTADORES DE CANA DA ZONA DA MATA LTDA;23806219;b3S;;I;2;PONTE NOVA;MG;12/2000;2.286;1.550;1.629;1.409;657;23;0;NI%;0,00%;0;3
CCR TIROS LTDA;42880617;b3S;;I;2;TIROS;MG;12/2000;2.285;1.133;1.665;1.340;620;48;0;NI%;0,00%;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA;778858;b3S;;I;2;BRASILIA;DF;12/2000;2.279;1.646;1.737;1.681;541;-55;0;NI%;0,00%;0;0
COOPERATIVA DE CREDITO RURAL PINTADAS LTDA.;2057584;b3S;;I;2;PINTADAS;BA;12/2000;2.278;1.451;1.702;1.652;576;103;0;NI%;0,00%;0;2
CECM BANCARIOS DE GOIANIA LTDA;97360804;b3S;;I;2;GOIANIA;GO;12/2000;2.278;1.594;1.213;1.023;1.065;40;0;NI%;0,00%;0;0
CCR CAMPOS ALTOS LTDA;429890;b3S;;I;2;CAMPOS ALTOS;MG;12/2000;2.274;951;1.782;1.508;493;94;0;NI%;0,00%;0;1
CECMF DO GRUPO RIO ITA E COLIGADAS LTDA.;141155;b3S;;I;2;SAO GONCALO;RJ;12/2000;2.263;815;501;82;1.763;30;0;NI%;0,00%;0;0
CECME EMPRESAS GRUPO ZEMA LTDA.;71378426;b3S;;I;2;ARAXA;MG;12/2000;2.253;1.602;1.340;1.123;913;60;0;NI%;0,00%;0;1
CECM DOS INTEGRANTES DO MINISTERIO PUBLICO DO ESTADO MS LTDA;2320791;b3S;;I;2;CAMPO GRANDE;MS;12/2000;2.250;1.160;1.707;1.675;543;109;0;NI%;0,00%;0;3
CECM COMERCIANTES CONFECCAO PARACATU REGIAO NOROESTE DE M.G.;698609;b3S;;I;2;PARACATU;MG;12/2000;2.246;1.647;1.396;1.317;850;114;0;NI%;0,00%;0;1
CECM DOS SERVIDORES PUBLICOS MUNICIPAIS DE BLUMENAU;3960819;b3S;;I;2;BLUMENAU;SC;12/2000;2.246;1.662;2.034;1.960;213;21;0;NI%;0,00%;0;1
CCR DO PLANALTO CATARINENSE;1389651;b3S;;I;2;PAPANDUVA;SC;12/2000;2.243;1.342;2.013;1.837;231;11;0;NI%;0,00%;0;4
CCR ARCOS LTDA;26072728;b3S;;I;2;ARCOS;MG;12/2000;2.224;1.433;1.748;1.447;475;40;0;NI%;0,00%;0;0
CLIPPER DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;62124029;n2;;I;2;SAO PAULO;SP;12/2000;2.216;0;363;0;1.852;-120;1.852;244,25%;0,00%;2;0
CCR VALE DO RIO VERDE LTDA;25526914;b3S;;I;2;ELOI MENDES;MG;12/2000;2.205;1.467;1.680;1.435;525;26;0;NI%;0,00%;0;3
CECM DO SETOR ODONTOLOGICO-CREDIODONTO;2883398;b3S;;I;2;BLUMENAU;SC;12/2000;2.204;1.069;2.015;1.967;189;1;0;NI%;0,00%;0;0
CECMT DA CIA. PROCESSAM. DADOS EST.S.P. LTDA-CREDIPRODESP;67915868;b3S;;I;2;TABOAO DA SERRA;SP;12/2000;2.198;917;921;0;1.278;284;0;NI%;0,00%;0;0
LINEAR - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A;33166224;n2;;I;2;SAO PAULO;SP;12/2000;2.177;0;1.259;0;918;-19;918;40,05%;0,00%;2;0
CECMM E DEMAIS PROF NIV SUP SAUDE REG ARARAS- UNICRED ARARAS;2647564;b3S;;I;2;ARARAS;SP;12/2000;2.170;1.398;1.952;1.921;218;15;0;NI%;0,00%;0;1
CC DOS PLANTADORES DE CANA DA REGIAO DE LENCOIS PAULISTA;50848910;b3S;;I;2;LENCOIS PAULISTA;SP;12/2000;2.169;1.715;270;18;1.899;99;0;NI%;0,00%;0;0
CECM DOS COMERC. DE CONFECCOES DE VITORIA DA CONQUISTA LTDA.;2282165;b3S;;I;2;VITORIA DA CONQUISTA;BA;12/2000;2.166;1.592;1.307;1.157;859;307;0;NI%;0,00%;0;0
HEXAGON-CORRETORA DE CAMBIO,TITULOS E VALORES MOBILIARIOS LT;72153281;n2;;I;2;FORTALEZA;CE;12/2000;2.162;0;141;0;2.021;-38;2.021;111,84%;0,00%;1;0
CECMAM DE OURINHOS - ALCRED DE OURINHOS;2179673;b3S;;I;2;OURINHOS;SP;12/2000;2.160;1.242;1.948;1.920;212;5;0;NI%;0,00%;0;0
CCR DE CAMPO GRANDE E REGIAO;3042597;b3S;;I;2;CAMPO GRANDE;MS;12/2000;2.132;1.022;1.992;1.626;140;-54;0;NI%;0,00%;0;3
CECMT UNIVERSIDADE FEDERAL DE MINAS GERAIS LTDA.;1918144;b3S;;I;2;BELO HORIZONTE;MG;12/2000;2.132;2.029;622;301;1.510;421;0;NI%;0,00%;0;0
CREDICORP DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTD;72182694;n2;;I;2;RIO DE JANEIRO;RJ;12/2000;2.100;0;20;13;2.080;179;2.080;218,66%;0,00%;0;0
CECME DA GE-DAKO;44589760;b3S;;I;2;CAMPINAS;SP;12/2000;2.100;1.218;485;186;1.615;11;0;NI%;0,00%;0;0
CECME EMPRESAS VINCULADAS A EXPLORACAO EN.ELETRICA ESTADO MT;2348455;b3S;;I;2;CUIABA;MT;12/2000;2.097;694;2.047;1.890;50;34;0;NI%;0,00%;0;22
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO  DOS COMERCIANTES DE CONFECÇÕES DE PARÁ DE MINAS LTDA.;1009908;b3S;;I;2;PARA DE MINAS;MG;12/2000;2.084;1.614;1.667;1.362;417;90;0;NI%;0,00%;0;0
CCF DA ROLAMENTOS FAG - COOPERFAG;871091;b3S;;I;2;SAO PAULO;SP;12/2000;2.077;1.592;200;0;1.878;151;0;NI%;0,00%;0;0
CECMP MIN. AGRIC. ABAST. REF. AGRARIA NO ESTADO DO PARA LTDA;83347294;b3S;;I;2;BELEM;PA;12/2000;2.069;996;994;969;1.075;-44;0;NI%;0,00%;0;0
CECME GRUPO SPAL;43488782;b3S;;I;2;SAO PAULO;SP;12/2000;2.052;1.694;129;0;1.923;90;0;NI%;0,00%;0;0
COOPERATIVA DE CRÉDITO RURAL DE DORES DO INDAIÁ LTDA;71069587;b3S;;I;2;DORES DO INDAIA;MG;12/2000;2.050;845;1.490;1.081;561;164;0;NI%;0,00%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO PAES MENDONÇA LTDA - COPAME;14437875;b3S;;I;2;SALVADOR;BA;12/2000;2.034;624;969;65;1.065;235;0;NI%;0,00%;0;0
COOPERATIVA DE CRÉDITO RURAL DE RUBIATABA LTDA;73422792;b3S;;I;2;RUBIATABA;GO;12/2000;2.034;1.335;885;649;1.149;115;0;NI%;0,00%;0;0
CECM MEDICOS E PROF NIVEL SUPERIOR DA SAUDE RIO BRANCO LTDA.;1608685;b3S;;I;2;RIO BRANCO;AC;12/2000;2.026;1.150;1.419;1.269;608;85;0;NI%;0,00%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DO VESTUÁRIO DAS TERRAS ALTAS DA MANTIQUEIRA LTDA.;2753207;b3S;;I;2;PASSA QUATRO;MG;12/2000;2.024;1.373;1.749;1.587;275;43;0;NI%;0,00%;0;3
CCR GUAPE LTDA;71009237;b3S;;I;2;GUAPE;MG;12/2000;2.012;1.613;1.148;524;865;183;0;NI%;0,00%;0;0
CECME CEMIG LTDA.;17502881;b3S;;I;2;BELO HORIZONTE;MG;12/2000;2.012;2.580;2.519;1.828;-507;4;0;NI%;0,00%;0;0
CECMF DO GRUPO RECKITT & COLMAN BRASIL;44223196;b3S;;I;2;SAO PAULO;SP;12/2000;2.011;1.121;113;0;1.899;152;0;NI%;0,00%;0;0
CECMF DA TICKET SERVICOS COMERCIO E ADMINISTRACAO LTDA;57440521;b3S;;I;2;SAO PAULO;SP;12/2000;2.010;1.139;381;0;1.629;142;0;NI%;0,00%;0;0
PREMIUM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;33331786;n2;;I;2;RIO DE JANEIRO;RJ;12/2000;2.006;0;161;0;1.845;266;1.845;533,89%;0,00%;1;0
CECM ENGENHEIROS BH REGIAO METROPOLITANA BH LTDA.;2606305;b3S;;I;2;BELO HORIZONTE;MG;12/2000;2.005;1.659;1.667;1.601;338;107;0;NI%;0,00%;0;0
CECM PROP.IND.ROCHAS ORN.CAL E CALC.SUL EST.ES.CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;12/2000;2.003;1.528;1.680;1.404;323;70;0;NI%;0,00%;0;0
J. MALUCELLI CORRETORA DE VALORES LTDA;76621457;n2;;I;2;CURITIBA;PR;12/2000;1.989;0;253;0;1.735;518;1.735;158,08%;0,00%;1;0
TATICA S.A. - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;66616632;n2;;I;2;SAO PAULO;SP;12/2000;1.981;0;663;0;1.318;139;1.318;94,30%;0,00%;1;0
CECME DO GRUPO SVEDALA;49060635;b3S;;I;2;SOROCABA;SP;12/2000;1.979;1.444;446;340;1.533;59;0;NI%;0,00%;0;1
CCR OLIVEIRA LTDA;26393181;b3S;;I;2;OLIVEIRA;MG;12/2000;1.975;1.463;1.798;1.638;177;-37;0;NI%;0,00%;0;2
CCM DOS POLICIAIS FEDERAIS EM ALAGOAS - FEDERALCRED;2493000;b3S;;I;2;MACEIO;AL;12/2000;1.973;1.967;1.214;1.170;760;173;0;NI%;0,00%;0;0
CECMS FUNCIONARIOS SECRETARIA FAZENDA ESTADO DE GOIAS LTDA.;3565483;b3S;;I;2;GOIANIA;GO;12/2000;1.973;1.305;1.381;1.338;592;31;0;NI%;0,00%;0;1
CECMF DO ATACADAO;52046299;b3S;;I;2;SAO PAULO;SP;12/2000;1.973;1.124;247;0;1.726;157;0;NI%;0,00%;0;0
CECM COMERCIANTES ARCOS LTDA;71230338;b3S;;I;2;ARCOS;MG;12/2000;1.966;1.572;1.781;1.660;185;-33;0;NI%;0,00%;0;0
GUITTA CORRETORA DE CAMBIO LTDA.;24074692;n2;;I;2;SAO PAULO;SP;12/2000;1.961;0;285;0;1.675;258;1.675;112,14%;0,00%;1;0
CECME DA CIMAF - COOPERCIMAF;62041603;b3S;;I;2;OSASCO;SP;12/2000;1.950;1.587;660;496;1.289;36;0;NI%;0,00%;0;0
SAGRES DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;62050554;n2;;I;2;SAO PAULO;SP;12/2000;1.943;0;1.298;0;645;52;645;53,12%;0,00%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  COMERCIANTES DE CONFECÇÕES DE PIRAPORA LTDA.;1789942;b3S;;I;2;PIRAPORA;MG;12/2000;1.933;1.572;1.649;1.451;284;104;0;NI%;0,00%;0;0
CECMF DE ALBARUS S.A. LTDA;91018408;b3S;;I;2;PORTO ALEGRE;RS;12/2000;1.931;1.727;94;0;1.837;0;0;NI%;0,00%;0;0
CCR VOLTA GRANDE LTDA;1152097;b3S;;I;2;VOLTA GRANDE;MG;12/2000;1.929;930;1.300;697;629;46;0;NI%;0,00%;0;0
CECM MEDICOS E DEMAIS PROF SAUDE NE BAHIA LTDA-UNICRED NE BA;2602922;b3S;;I;2;FEIRA DE SANTANA;BA;12/2000;1.926;1.167;1.758;1.712;168;33;0;NI%;0,00%;0;0
CECME DE ELEVADORES ATLAS SCHINDLER LTDA.;42107706;b3S;;I;2;RIO DE JANEIRO;RJ;12/2000;1.918;1.475;113;0;1.805;129;0;NI%;0,00%;0;0
CCR VALE DO CHAPECOZINHO - SICOOB/SC - VALCREDI;2090126;b3S;;I;2;PASSOS MAIA;SC;12/2000;1.897;1.049;1.677;1.613;221;51;0;NI%;0,00%;0;3
CECMM E DPNSS DE SAO JOSE DOS CAMPOS - UNICRED DE SJC;1989729;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;12/2000;1.895;1.084;1.485;1.407;410;39;0;NI%;0,00%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CIA AÇUCAREIRA VALE DO ROSÁRIO - COOPERVALE;44958981;b3S;;I;2;MORRO AGUDO;SP;12/2000;1.894;1.484;57;0;1.837;105;0;NI%;0,00%;0;0
CCR PIMENTA LTDA;42934794;b3S;;I;2;PIMENTA;MG;12/2000;1.886;1.102;1.128;740;758;86;0;NI%;0,00%;0;0
CCF DE TINTAS CORAL - COOPERCORAL;57996878;b3S;;I;2;MAUA;SP;12/2000;1.880;1.206;91;0;1.790;116;0;NI%;0,00%;0;0
JOHN DEERE DISTRIBUIDORA DE TITULOS E VALORES MOB. LTDA;87963450;n2;;I;2;PORTO ALEGRE;RS;12/2000;1.878;0;367;0;1.511;303;1.511;1.841,31%;0,00%;1;0
CECMS UNIVERSIDADE FEDERAL DE UBERLANDIA LTDA.;65308447;b3S;;I;2;UBERLANDIA;MG;12/2000;1.877;1.756;241;0;1.636;198;0;NI%;0,00%;0;0
CECM MEDICOS E PROF SAUDE EXTREMO SUL BA UNICRED EXTR SUL BA;2904362;b3S;;I;2;EUNAPOLIS;BA;12/2000;1.875;1.283;1.674;1.584;201;48;0;NI%;0,00%;0;1
COOPCRED-CC FORN CANA E AGROPECUARIST DA REG OESTE PAULISTA;53623781;b3S;;I;2;VALPARAISO;SP;12/2000;1.873;2.058;449;414;1.423;-591;0;NI%;0,00%;0;0
CCR DE ITAPORA LTDA;26408112;b3S;;I;2;ITAPORA;MS;12/2000;1.863;1.259;1.484;1.376;380;49;0;NI%;0,00%;0;0
HOYA CORRETORA DE VALORES E CAMBIO LTDA;34974170;n2;;I;2;FORTALEZA;CE;12/2000;1.853;0;162;0;1.691;-2;1.691;101,59%;0,00%;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA;42100982;b3S;;I;2;RIO DE JANEIRO;RJ;12/2000;1.852;964;127;4;1.725;27;0;NI%;0,00%;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MWM MOTORES DIESEL;59620708;b3S;;I;2;SAO PAULO;SP;12/2000;1.851;1.772;152;0;1.698;143;0;NI%;0,00%;0;0
FAR S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;3725250;n2;;I;2;SAO PAULO;SP;12/2000;1.847;0;201;0;1.646;32;1.646;808,09%;0,00%;1;0
COOPERATIVA DE CRÉDITO RURAL DE ITABIRA LTDA;22115877;b3S;;I;2;ITABIRA;MG;12/2000;1.838;1.223;1.160;977;678;47;0;NI%;0,00%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED - COPERCANA-CANAOESTE;64739121;b3S;;I;2;SERTAOZINHO;SP;12/2000;1.827;562;831;750;996;109;0;NI%;0,00%;0;0
CCR ILHEUS LTDA;16348005;b3S;;I;2;ILHEUS;BA;12/2000;1.826;1.419;1.661;1.469;165;21;0;NI%;0,00%;0;1
CCR SEARA - CREDISEARA;204963;b3S;;I;2;SEARA;SC;12/2000;1.804;532;1.598;1.567;206;26;0;NI%;0,00%;0;2
CECM COMERCIANTES RAMO CONF. VESTUARIO REGIAO NORDESTE RGS;3581767;b3S;;I;2;CAXIAS DO SUL;RS;12/2000;1.794;731;1.701;1.425;93;24;0;NI%;0,00%;0;0
PAX CORRETORA DE VALORES E CAMBIO LTDA;6979363;n2;;I;2;FORTALEZA;CE;12/2000;1.793;0;599;150;1.195;26;1.195;33,80%;0,00%;1;0
BEM-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;66670;n2;;I;1;SAO LUIS;MA;12/2000;1.781;0;20;0;1.761;47;1.761;355,47%;0,00%;1;0
CCR DO VALE;86829827;b3S;;I;2;BRACO DO NORTE;SC;12/2000;1.772;877;1.606;1.549;166;9;0;NI%;0,00%;0;0
CECMF DE PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A., LTDA;42123000;b3S;;I;2;RIO DE JANEIRO;RJ;12/2000;1.768;1.298;51;0;1.718;157;0;NI%;0,00%;0;0
CCR LUZ LTDA;25536764;b3S;;I;2;LUZ;MG;12/2000;1.767;1.284;1.059;655;707;63;0;NI%;0,00%;0;1
COOPERATIVA DE CRÉDITO RURAL DE VAZANTE LTDA;803287;b3S;;I;2;VAZANTE;MG;12/2000;1.766;1.341;1.237;755;529;97;0;NI%;0,00%;0;1
CCR MARTINHO CAMPOS LTDA;64480833;b3S;;I;2;MARTINHO CAMPOS;MG;12/2000;1.764;1.296;1.212;825;552;89;0;NI%;0,00%;0;0
CCC DO NORTE DO BRASIL;3502131;b3C;;I;2;OURO PRETO DO OESTE;RO;12/2000;1.764;124;1.535;1.532;229;7;0;NI%;0,00%;0;0
CCE DO GRUPO SERRANA;49204605;b3S;;I;2;CAJATI;SP;12/2000;1.746;1.243;169;0;1.577;94;0;NI%;0,00%;0;0
CCR CARMOPOLIS DE MINAS LTDA;71238232;b3S;;I;2;CARMOPOLIS DE MINAS;MG;12/2000;1.735;762;1.355;1.102;379;23;0;NI%;0,00%;0;2
CECM  DOS CORRETORES DE SEGUROS DE PORTO ALEGRE;2999687;b3S;;I;2;PORTO ALEGRE;RS;12/2000;1.732;572;1.629;1.500;103;53;0;NI%;0,00%;0;0
CECMM E DPAS-REGIAO RIBEIRAO PRETO-MEDICRED RIBEIRAO PRETO;3575699;b3S;;I;2;RIBEIRAO PRETO;SP;12/2000;1.730;1.396;1.582;1.553;148;3;0;NI%;0,00%;0;0
CECM DOS MEDICOS DE PONTA GROSSA E REGIAO DOS CAMPOS GERAIS;3234384;b3S;;I;2;PONTA GROSSA;PR;12/2000;1.721;587;1.706;1.689;16;-11;0;NI%;0,00%;0;1
CECMF DA INDUSTRIA MINERADORA DE BRUMADO E MICRO REGIAO LTDA;2558287;b3S;;I;2;BRUMADO;BA;12/2000;1.718;1.178;1.176;1.149;541;100;0;NI%;0,00%;0;0
CECM DOS INTEGRANTES DO MINISTERIO PUBLICO DO RS;3662047;b3S;;I;2;PORTO ALEGRE;RS;12/2000;1.708;793;1.499;1.485;208;64;0;NI%;0,00%;0;1
COOPERATIVA DE CRÉDITO RURAL CAZOLA;315406;b3S;;I;2;LUCELIA;SP;12/2000;1.707;1.093;1.362;1.339;346;97;0;NI%;0,00%;0;0
CECMF DAS INDUSTRIAS ALIMENTICIAS DE TOLEDO LTDA;80403306;b3S;;I;2;TOLEDO;PR;12/2000;1.702;998;267;0;1.436;134;0;NI%;0,00%;0;0
CECM COMERCIANTES CONFECCOES DO MEDIO PIRACICABA LTDA;1644264;b3S;;I;2;JOAO MONLEVADE;MG;12/2000;1.692;1.147;1.458;1.340;234;70;0;NI%;0,00%;0;3
COOPERATIVA DE CREDITO RURAL DE INHAMBUPE LTDA.;1845359;b3S;;I;2;INHAMBUPE;BA;12/2000;1.691;824;1.224;1.080;467;40;0;NI%;0,00%;0;2
CCR VALE DO JEQUITINHONHA LTDA;1285935;b3S;;I;2;ALMENARA;MG;12/2000;1.690;839;1.322;884;368;15;0;NI%;0,00%;0;3
DASCAM CORRETORA DE CAMBIO S.A.;65645137;n2;;I;2;SAO PAULO;SP;12/2000;1.688;0;1.027;0;662;94;662;63,24%;0,00%;1;0
CECMF DO BOMPRECO BAHIA S.A. LTDA. - COOPERBOM;74026998;b3S;;I;2;SALVADOR;BA;12/2000;1.687;956;529;417;1.158;28;0;NI%;0,00%;0;0
CCME DAS IND.TEXTEIS E DO VESTUARIO DA REG.DE BLUMENAU LTDA.;3461243;b3S;;I;2;BLUMENAU;SC;12/2000;1.679;734;1.430;1.385;249;15;0;NI%;0,00%;0;2
CECME SAMARCO MINERACAO S.A.LTDA.;20622809;b3S;;I;2;BELO HORIZONTE;MG;12/2000;1.678;1.399;111;13;1.567;56;0;NI%;0,00%;0;0
CECMS DO SEMASA;512839;b3S;;I;2;SANTO ANDRE;SP;12/2000;1.659;1.340;153;0;1.505;134;0;NI%;0,00%;0;0
OLIVEIRA TRUST DISTRIBUIDORA DE TITULOS E VALS. MOBLS. LTDA;36113876;n2;;I;2;RIO DE JANEIRO;RJ;12/2000;1.654;0;346;0;1.309;260;1.309;117,73%;0,00%;1;0
CCF DA AKZO NOBEL-TINTAS-COOPCOATINGS;1649872;b3S;;I;2;SAO PAULO;SP;12/2000;1.649;720;275;40;1.374;157;0;NI%;0,00%;0;0
CCR GUARDA-MOR LTDA;70966171;b3S;;I;2;GUARDA-MOR;MG;12/2000;1.646;1.560;1.169;157;477;27;0;NI%;0,00%;0;0
CECM.COMERC.VEST.E CONF.C.ITAPEMIRIM - CREDSUL;2330334;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;12/2000;1.646;1.214;1.593;1.231;53;-33;0;NI%;0,00%;0;0
CCR DE CAMPOS DE JULIO LTDA;391873;b3S;;I;2;CAMPOS DE JULIO;MT;12/2000;1.643;844;873;744;770;132;0;NI%;0,00%;0;0
CC DE ITABUNA RESPONSABILIDADE LTDA;14343693;b3S;;I;2;ITABUNA;BA;12/2000;1.642;1.082;1.452;1.355;191;-296;0;NI%;0,00%;0;0
CECMF DAS EMPRESAS RHODIA-STER, FIBRAS E RESINAS LTDA;62605290;b3S;;I;2;POCOS DE CALDAS;MG;12/2000;1.642;1.193;542;0;1.101;23;0;NI%;0,00%;0;0
CCR DE RIO PRETO LTDA;35787522;b3S;;I;2;VALENCA;RJ;12/2000;1.641;1.107;1.386;1.361;255;43;0;NI%;0,00%;0;4
CECMF DA ACOS VILLARES S.A.-CREDIACOS;60219045;b3S;;I;2;PINDAMONHANGABA;SP;12/2000;1.640;998;32;0;1.608;114;0;NI%;0,00%;0;0
CECM MINUANO LTDA;88325113;b3S;;I;2;CANOAS;RS;12/2000;1.632;1.119;18;0;1.615;161;0;NI%;0,00%;0;0
CECM COMERCIANTES CONFECCOES GUAXUPE LTDA.;1699652;b3S;;I;2;GUAXUPE;MG;12/2000;1.625;997;1.152;871;473;31;0;NI%;0,00%;0;0
CECMF DA DANA ALBARUS SAO PAULO;50654300;b3S;;I;2;OSASCO;SP;12/2000;1.622;888;288;92;1.334;137;0;NI%;0,00%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE IPATINGA LTDA.;17361536;b3S;;I;2;IPATINGA;MG;12/2000;1.618;1.292;230;165;1.388;115;0;NI%;0,00%;0;0
CECM PROFISSIONAIS SAUDE DE GOIANIA E REGIAO LTDA.;1601342;b3S;;I;2;GOIANIA;GO;12/2000;1.616;833;1.150;1.096;466;81;0;NI%;0,00%;0;1
CECME DA ESCELSA LTDA;28151041;b3S;;I;2;VITORIA;ES;12/2000;1.592;1.037;977;921;614;9;0;NI%;0,00%;0;0
KARTA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;83880435;n2;;I;2;RIO DE JANEIRO;RJ;12/2000;1.584;0;1.122;0;461;-176;461;50,09%;0,00%;2;0
CECME EM SANEAMENTO DO ESTADO DE MATO GROSSO - CREDISAN;288098;b3S;;I;2;CUIABA;MT;12/2000;1.581;285;1.006;859;575;39;0;NI%;0,00%;0;0
CQJR. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;36079150;n2;;I;2;RIO DE JANEIRO;RJ;12/2000;1.575;0;985;6;591;-3;591;50,90%;0,00%;1;0
CREDIPM-CECMS PUB.MILITARES E CIVIS SEG.PUB.EST.RJ;2723075;b3S;;I;2;RIO DE JANEIRO;RJ;12/2000;1.575;1.138;1.574;1.505;1;-230;0;NI%;0,00%;0;0
CECMF GRUPO ALGAR LTDA.;1296040;b3S;;I;2;UBERLANDIA;MG;12/2000;1.572;727;350;286;1.222;144;0;NI%;0,00%;0;0
ESCRITORIO RIZZO DISTRIBUIDORA TITS VALS MOBILIARIOS LTDA;62094123;n2;;I;2;SAO PAULO;SP;12/2000;1.570;0;519;0;1.051;160;1.051;95,03%;0,00%;1;0
CECME DA COPLANA;62239819;b3S;;I;2;GUARIBA;SP;12/2000;1.567;625;777;708;790;53;0;NI%;0,00%;0;0
CECME BELGO MINEIRA BEKAERT ARAMES S.A. LTDA.;23241540;b3S;;I;2;CONTAGEM;MG;12/2000;1.566;1.563;159;0;1.407;125;0;NI%;0,00%;0;0
CECMC COOPEDER LTDA.;21130869;b3S;;I;2;BELO HORIZONTE;MG;12/2000;1.565;819;138;0;1.427;200;0;NI%;0,00%;0;0
CECMF DA OWENS-CORNING FIBERGLAS A.S.;48172860;b3S;;I;2;RIO CLARO;SP;12/2000;1.564;1.380;614;540;949;33;0;NI%;0,00%;0;0
CECM DOS MEDICOS DE ARACAJU LTDA - UNICRED DE ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;12/2000;1.557;1.178;1.268;1.223;290;108;0;NI%;0,00%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL;1288797;b3S;;I;2;COTIA;SP;12/2000;1.555;1.264;113;0;1.442;204;0;NI%;0,00%;0;0
DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS MADEL LTDA;92886100;n2;;I;2;PORTO ALEGRE;RS;12/2000;1.551;0;143;0;1.408;43;1.408;667,69%;0,00%;2;0
CCR DOS PLANTADORES DE CANA DA REGIAO DE IGARAPAVA;52623311;b3S;;I;2;IGARAPAVA;SP;12/2000;1.551;1.111;39;0;1.512;3;0;NI%;0,00%;0;0
CECM MEDICOS E DEMAIS PROF SAUDE EST PARA LTDA - UNICRED PA;83315408;b3S;;I;2;BELEM;PA;12/2000;1.549;1.314;1.612;1.607;-64;-27;0;NI%;0,00%;0;1
CCR NOVA TRENTO;2641969;b3S;;I;2;NOVA TRENTO;SC;12/2000;1.548;712;1.432;1.358;116;184;0;NI%;0,00%;0;1
