Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59.869.560;b3S;I;2;S5;9;ADAMANTINA;SP;09/2019;53.223;130;7.231;16.682;8.494;1.448;0;0;33.985;12;723;1.772;2.418;620;2;0;5.548;85;5.334;2.097;0;0;0;0;7.516;343;4.729;592;0;0;0;0;5.664;0;0;0;0;0;0;0;0;268;241;0;0;0;0;0;509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69.346.856;b3S;I;2;S5;9;FRANCA;SP;09/2019;53.120;457;4.839;12.304;13.730;3.385;286;0;35.001;27;830;2.133;4.041;1.657;0;0;8.688;208;1.989;0;0;0;0;8;2.205;566;4.681;217;0;0;0;0;5.464;0;0;0;0;0;0;0;0;64;390;495;660;0;0;0;1.610;152;0;0;0;0;0;0;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;3.065.046;b3S;I;2;S5;9;SAO JOSE DO RIO PRETO;SP;09/2019;52.899;57;3.417;7.476;7.715;582;47;0;19.293;14;771;2.087;3.556;718;1;0;7.147;294;3.099;1.958;0;0;0;0;5.352;196;8.768;519;0;0;0;0;9.483;0;0;0;0;0;0;0;0;162;2.162;2.226;3.734;1.959;596;0;10.839;0;0;0;0;0;0;0;0;0;530;256;0;0;0;0;786;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO RIO DE JANEIRO - SICOOB FLUMINENSE;2.931.668;b3S;I;2;S5;9;CAMPOS DOS GOYTACAZES;RJ;09/2019;52.018;581;6.563;11.845;15.956;4.387;1.256;0;40.587;2;170;506;780;243;4;0;1.705;197;1.228;1.101;1;0;0;0;2.527;448;6.015;320;0;0;0;0;6.783;0;0;0;0;0;0;0;0;354;61;0;0;0;0;0;415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24.048.910;b3S;I;2;S5;9;GUARANESIA;MG;09/2019;51.402;171;2.783;13.953;8.063;3.110;170;0;28.251;13;329;836;1.621;422;7;0;3.228;242;2.854;2.941;0;0;243;0;6.281;16;6.018;314;0;0;0;0;6.348;0;0;0;0;0;0;0;0;154;1.334;486;418;211;105;0;2.707;0;0;0;0;0;0;0;0;0;2.935;1.652;0;0;0;0;4.588;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL;5.856.736;b3S;I;2;S5;9;BRASILIA;DF;09/2019;50.862;1.238;4.504;12.642;15.874;6.638;41;0;40.936;0;61;167;356;17;0;0;601;102;2.012;1.258;0;0;0;0;3.371;102;4.809;105;0;0;0;0;5.016;0;0;0;0;0;0;0;0;780;157;0;0;0;0;0;937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI CENTRO NORTE SP;73.113.243;b3S;I;2;S5;9;ARARAQUARA;SP;09/2019;50.476;222;2.596;5.406;5.272;376;349;0;14.220;1;917;2.484;4.023;881;37;0;8.343;399;5.227;3.219;0;0;0;0;8.845;558;3.105;280;0;0;0;0;3.943;0;0;0;0;0;0;0;0;307;2.511;2.809;4.957;2.747;1.796;0;15.126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP;1.703.620;b3S;I;2;S5;9;BOM DESPACHO;MG;09/2019;50.374;113;4.107;11.514;14.931;4.095;119;0;34.880;1;308;848;1.484;365;0;0;3.006;50;326;32;1.001;0;0;0;1.409;0;9.035;794;0;0;0;0;9.829;0;0;0;0;0;0;0;0;54;99;23;79;49;0;0;304;0;0;0;0;0;0;0;0;0;0;945;0;0;0;0;945;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7.318.874;b3S;I;2;S5;9;ASSIS CHATEAUBRIAND;PR;09/2019;50.249;707;2.993;10.994;11.836;3.569;531;0;30.630;16;345;876;1.819;706;0;0;3.763;363;2.328;3.953;0;0;0;0;6.644;304;5.921;1.064;0;0;0;0;7.289;0;0;0;0;0;0;0;0;145;97;54;83;0;0;0;380;0;0;0;0;0;0;0;0;0;1.542;0;0;0;0;0;1.542;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86.803.939;b3S;I;2;S5;9;NOVA IGUACU;RJ;09/2019;50.122;263;5.263;9.013;9.368;1.814;1.942;0;27.663;101;3.883;5.104;7.494;2.691;490;0;19.764;0;988;1.458;0;0;0;0;2.446;0;130;11;0;0;0;0;140;0;0;0;0;0;0;0;0;19;88;2;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9.033.698;b3S;I;2;S5;9;RIO VERDE;GO;09/2019;48.875;16;4.321;7.604;10.077;3.368;225;0;25.610;14;1.178;3.438;7.700;4.174;30;0;16.534;23;674;233;4;0;0;0;934;390;5.032;287;0;0;0;0;5.710;0;0;0;0;0;0;0;0;27;60;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1.760.242;b3S;I;2;S5;9;BELO HORIZONTE;MG;09/2019;48.511;195;3.166;8.099;15.446;6.703;354;70;34.033;0;237;805;2.014;1.135;51;0;4.242;442;2.801;812;28;0;0;0;4.083;235;5.012;790;0;0;0;0;6.037;0;0;0;0;0;0;0;0;81;36;0;0;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1.009.908;b3S;I;2;S5;9;PARA DE MINAS;MG;09/2019;47.563;32;5.990;11.688;7.618;351;0;0;25.678;1;615;1.745;2.823;76;0;0;5.261;28;2.135;303;6;0;0;0;2.472;15;13.001;979;0;0;0;0;13.995;0;0;0;0;0;0;0;0;5;151;0;0;0;0;0;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41.707.258;b3S;I;2;S5;9;SANTO ANTONIO DO MONTE;MG;09/2019;46.989;419;2.796;11.533;15.432;4.866;512;0;35.557;0;283;824;2.028;1.321;0;0;4.455;52;638;137;110;0;445;0;1.382;93;4.640;714;0;0;0;0;5.446;0;0;0;0;0;0;0;0;53;95;0;0;0;0;0;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LECCA;51.523;n1;C;2;S4;197;RIO DE JANEIRO;RJ;09/2019;46.639;354;15.608;20.934;3.443;389;0;0;40.728;0;0;0;0;0;0;0;0;0;1.032;0;0;0;0;0;1.032;3;4.866;10;0;0;0;0;4.879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICREDI BELEM - COOPERATIVA DE CRÉDITO;83.315.408;b3S;I;2;S5;9;BELEM;PA;09/2019;45.808;18;3.189;7.366;10.882;1.929;1;0;23.384;0;335;874;1.106;368;16;0;2.700;12;6.148;5.330;0;0;0;0;11.489;11;1.849;406;0;0;0;0;2.266;0;0;0;0;0;0;0;0;129;819;1.310;2.706;1.005;0;0;5.969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO CENTRO LESTE E NORTE MARANHENSE - SICOOB CENTRO LESTE E NORTE MARANHENSE;9.403.026;b3S;I;2;S5;9;GRAJAU;MA;09/2019;45.574;2.061;4.547;8.465;8.152;320;0;0;23.545;32;69;182;298;30;0;0;611;369;1.222;923;0;0;0;0;2.514;1.535;15.308;1.511;0;0;0;0;18.354;0;0;0;0;0;0;0;0;422;67;2;0;0;0;0;491;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86.564.051;b3S;I;2;S5;9;UNAI;MG;09/2019;45.371;3.389;5.206;8.397;9.316;1.352;1.339;0;29.000;0;1.153;1.030;1.952;706;0;0;4.841;41;294;976;0;0;0;0;1.310;0;2.709;160;0;0;0;0;2.869;0;0;0;0;0;0;0;0;38;81;2.169;33;0;0;0;2.321;0;0;0;0;0;0;0;0;0;3.666;483;429;451;0;0;5.029;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO CENTRO NORDESTE MINEIRO LTDA - SICOOB CREDICENM;2.173.447;b3S;I;2;S5;9;GUANHAES;MG;09/2019;45.058;40;3.363;7.881;14.216;5.341;1.716;0;32.557;0;262;790;2.104;1.225;15;0;4.395;89;3.004;0;0;0;0;0;3.094;0;3.806;286;0;0;0;0;4.092;0;0;0;0;0;0;0;0;40;464;416;0;0;0;0;920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24.799.033;b3S;I;2;S5;9;QUIRINOPOLIS;GO;09/2019;45.048;636;4.872;12.902;8.579;2.763;182;0;29.934;21;551;1.349;2.607;1.020;112;0;5.660;180;1.243;440;0;0;0;0;1.863;93;5.430;512;0;0;0;0;6.035;0;0;0;0;0;0;0;0;128;295;642;492;0;0;0;1.556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5.861.932;b3S;I;2;S5;9;FLORIANOPOLIS;SC;09/2019;44.358;187;3.732;11.021;12.155;5.759;3.093;0;35.947;1;464;1.351;2.882;481;2;0;5.180;48;1.133;0;0;0;0;0;1.181;560;1.257;93;0;0;0;0;1.910;0;0;0;0;0;0;0;0;14;45;60;20;0;0;0;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26.178.111;b3S;I;2;S5;9;LAGOA DA PRATA;MG;09/2019;43.807;10;3.662;10.303;13.421;4.547;6;0;31.949;4;4;14;8;0;0;0;30;62;2.187;1.450;0;0;0;0;3.699;31;6.007;1.060;0;0;0;0;7.098;0;0;0;0;0;0;0;0;28;81;421;75;88;0;0;694;0;63;161;113;0;0;0;337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;25.528.753;b3S;I;2;S5;9;DIVINOPOLIS;MG;09/2019;43.740;183;3.427;10.130;13.592;2.969;4;0;30.306;0;408;1.050;2.391;711;0;0;4.560;161;973;391;0;0;0;0;1.525;136;5.760;508;0;0;0;0;6.404;0;0;0;0;0;0;0;0;179;718;0;48;0;0;0;945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE RUBIATABA E REGIAO LTDA;73.422.792;b3S;I;2;S5;9;RUBIATABA;GO;09/2019;42.367;102;3.042;7.749;8.770;2.122;0;0;21.786;39;1.159;3.192;5.968;1.726;3;0;12.087;77;2.955;13;0;0;0;0;3.045;407;3.909;382;0;0;0;0;4.698;0;0;0;0;0;0;0;0;162;258;0;0;0;0;0;420;0;0;0;0;0;0;0;0;0;34;143;154;0;0;0;331;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO COOCRELIVRE;53.935.029;b3S;I;2;S4;9;ORLANDIA;SP;09/2019;41.924;350;5.871;11.670;3.655;545;3;0;22.094;0;51;173;360;14;0;0;597;368;903;2.076;0;0;0;0;3.347;445;8.509;2.214;0;0;0;0;11.169;0;0;0;0;0;0;0;0;175;86;0;0;0;0;0;261;0;0;0;0;0;0;0;0;0;2.291;2.084;41;41;0;0;4.457;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL – SICOOB CENTRO SUL MS;10.319.386;b3S;I;2;S5;9;DOURADOS;MS;09/2019;41.676;266;3.178;7.565;5.315;1.111;0;0;17.434;12;191;459;694;98;0;0;1.454;548;4.006;1;0;0;0;0;4.554;541;15.728;1.510;0;0;0;0;17.779;0;0;0;0;0;0;0;0;411;44;0;0;0;0;0;455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LEME - SICOOB CREDIACIL;8.795.285;b3S;I;2;S5;9;LEME;SP;09/2019;41.631;121;3.866;7.026;13.318;6.932;2.787;0;34.049;0;248;695;1.409;128;0;0;2.480;200;1.488;0;0;0;0;0;1.688;11;2.972;197;0;0;0;0;3.180;0;0;0;0;0;0;0;0;70;163;0;0;0;0;0;232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3.645.752;b3S;I;2;S5;9;SAO GOTARDO;MG;09/2019;41.390;982;3.581;7.470;7.281;597;0;0;19.911;2;656;2.232;4.528;3.242;2;0;10.661;0;533;97;2;0;0;0;632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;275;1.316;310;186;0;0;2.175;4;2.439;96;0;0;0;0;2.538;594;1.633;3.114;87;44;0;0;5.472;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA;25.683.475;b3S;I;2;S5;9;UBERABA;MG;09/2019;41.120;157;3.199;6.296;11.152;3.637;274;0;24.716;1;704;2.010;3.694;862;6;0;7.277;333;1.415;3.062;0;0;0;0;4.810;548;3.423;135;0;0;0;0;4.106;0;0;0;0;0;0;0;0;76;71;0;63;0;0;0;211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORDESTE E CENTROS NORTE E SUL DA BAHIA LTDA. - SICOOB COOPERE;73.398.646;b3S;I;2;S5;9;VALENTE;BA;09/2019;40.954;200;1.170;3.118;3.673;553;65;0;8.778;6;222;555;888;84;0;0;1.755;319;2.869;3;0;0;0;0;3.191;780;22.041;2.386;1;0;0;0;25.208;0;0;0;0;0;0;0;0;417;1.099;274;232;0;0;0;2.022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25.395.435;b3S;I;2;S5;9;LAJINHA;MG;09/2019;40.720;72;2.042;6.089;11.096;3.791;626;0;23.715;1;841;2.374;4.264;1.276;15;0;8.771;108;839;1.967;43;0;0;0;2.956;9;4.742;443;0;0;0;0;5.195;0;0;0;0;0;0;0;0;56;8;4;14;2;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70.241.658;b3S;I;2;S5;9;RECIFE;PE;09/2019;40.094;0;3.112;8.340;9.981;1.820;0;0;23.253;2;121;287;293;24;0;0;727;10;843;300;0;0;0;0;1.153;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;28;1.701;3.598;7.162;2.262;209;0;14.960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33.615.055;b3S;I;2;S5;9;ANAPOLIS;GO;09/2019;39.861;98;5.480;8.798;8.417;805;202;0;23.800;15;511;1.477;2.317;596;543;0;5.460;82;1.367;417;6;0;0;0;1.872;156;7.121;390;0;0;0;0;7.666;0;0;0;0;0;0;0;0;72;235;359;275;0;0;0;940;0;0;0;0;0;0;0;0;0;0;123;0;0;0;0;123;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78.483.310;b3S;I;2;S5;9;ITAPIRANGA;SC;09/2019;39.839;31;1.989;5.824;11.588;5.519;2.947;16;27.914;0;362;932;1.979;1.149;1.171;0;5.591;29;462;151;0;0;0;0;642;325;1.301;228;0;0;0;0;1.853;0;0;0;0;0;0;0;0;34;237;529;954;240;0;0;1.994;1;114;268;239;0;0;0;623;0;0;1.221;0;0;0;0;1.221;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. – SICOOB COOPACREDI;65.229.254;b3S;I;2;S5;9;PATROCINIO;MG;09/2019;39.593;16;4.302;8.873;9.669;3.333;4;0;26.197;2;750;1.940;3.588;653;1;0;6.936;54;1.456;232;0;0;0;0;1.742;4;4.430;164;0;0;0;0;4.599;0;0;0;0;0;0;0;0;45;75;0;0;0;0;0;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO VALE EUROPEU - SICOOB EURO VALE;82.133.182;b3S;I;2;S5;9;TIMBO;SC;09/2019;39.569;103;4.445;8.806;11.205;3.512;1.673;0;29.745;31;347;808;1.481;461;0;0;3.128;102;1.448;72;0;0;0;0;1.622;178;4.642;115;0;0;0;0;4.935;0;0;0;0;0;0;0;0;54;53;16;16;0;0;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE LUZ LTDA.   SICOOB CREDILUZ;25.536.764;b3S;I;2;S5;9;LUZ;MG;09/2019;39.259;293;2.877;9.155;12.016;3.191;8;0;27.539;2;507;1.490;3.580;1.458;0;0;7.037;29;321;197;0;0;0;0;547;0;3.970;86;0;0;0;0;4.056;0;0;0;0;0;0;0;0;58;22;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2.447.120;b3S;I;2;S5;9;TEIXEIRA DE FREITAS;BA;09/2019;39.082;164;2.620;11.134;9.652;2.063;114;103;25.850;94;704;1.917;3.623;1.370;206;0;7.913;238;913;2.196;0;0;0;0;3.347;5;1.484;86;0;0;0;0;1.574;0;0;0;0;0;0;0;0;137;151;3;0;0;0;0;292;0;0;0;0;0;0;0;0;0;106;0;0;0;0;0;106;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71.243.034;b3S;I;2;S5;9;CAPELINHA;MG;09/2019;38.760;48;3.915;9.214;10.694;2.189;120;0;26.180;1;518;1.255;1.863;396;0;0;4.032;80;1.109;1.211;0;0;0;0;2.400;3;4.637;285;0;0;0;0;4.925;0;0;0;0;0;0;0;0;81;19;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;304;297;393;129;0;0;1.123;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1.657.678;b3S;I;2;S5;9;SAO SEBASTIAO DO PARAISO;MG;09/2019;38.581;471;2.624;6.498;12.413;5.120;79;0;27.205;2;126;339;470;52;0;0;989;340;5.060;0;0;0;0;0;5.400;443;4.163;150;0;0;0;0;4.756;0;0;0;0;0;0;0;0;133;97;0;0;0;0;0;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PITANGUI E REGIAO LTDA. - SICOOB CREDPIT;4.181.542;b3S;I;2;S5;9;PITANGUI;MG;09/2019;37.771;125;3.523;7.710;11.010;1.739;135;0;24.242;12;343;996;2.659;1.649;6;0;5.666;77;1.264;0;0;0;0;0;1.341;39;5.318;846;0;0;0;0;6.203;0;0;0;0;0;0;0;0;93;95;131;0;0;0;0;319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70.116.611;b3C;I;2;S4;9;JOAO PESSOA;PB;09/2019;37.757;0;6.579;15.180;15.852;146;0;0;37.757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7.512.780;b3S;I;2;S5;9;AGUAS MORNAS;SC;09/2019;37.745;173;1.213;2.474;3.496;462;3;0;7.821;27;836;2.318;5.285;1.969;205;0;10.641;19;27;0;0;0;0;686;732;126;1.698;90;0;0;0;0;1.914;0;0;0;0;0;0;0;0;394;1.258;2.479;937;186;20;0;5.273;4;479;2.077;5.166;3.529;108;0;11.363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO OESTE GOIANO LTDA.;7.502.031;b3S;I;2;S5;9;GOIANESIA;GO;09/2019;37.745;172;2.647;6.135;10.519;3.356;337;0;23.167;12;142;387;639;102;3;0;1.285;125;3.570;76;0;0;0;0;3.771;114;7.072;390;1;0;0;0;7.576;0;0;0;0;0;0;0;0;62;274;1.531;0;0;0;0;1.867;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;79;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS REGIÕES SUDOESTE, SUL E OESTE DE GOIÁS;3.047.549;b3S;I;2;S5;9;RIO VERDE;GO;09/2019;37.371;284;2.601;8.144;11.609;3.560;2.558;0;28.756;0;384;966;2.016;464;158;0;3.989;210;454;1.544;0;0;0;0;2.208;27;1.858;363;0;0;0;0;2.247;0;0;0;0;0;0;0;0;152;9;10;0;0;0;0;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DA REGIÃO DE FRONTEIRAS DE RO/MT LTDA. - SICOOB FRONTEIRAS;3.612.764;b3S;I;2;S5;9;CACOAL;RO;09/2019;37.300;1.422;11.390;14.091;3.408;31;0;0;30.343;0;36;128;280;0;0;0;443;165;1.639;30;0;0;0;0;1.833;27;3.868;336;0;0;0;0;4.231;0;0;0;0;0;0;0;0;109;126;98;116;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
