Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;03/2017;205.260;0;205.260;0;205.260;307.558;6.236;2.806;29.967;2.495;41.504;1.478;350.540;2.717.122;58,56%;58,56%;58,56%;7,55%;4,28%
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;03/2017;48.518;0;48.518;0;48.518;346.681;NA;NA;NA;NA;NA;NA;346.681;0;13,99%;13,99%;13,99%;NI%;15,16%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;03/2017;75.531;0;75.531;0;75.531;336.094;NA;NA;NA;NA;NA;NA;336.094;0;22,47%;22,47%;22,47%;NI%;18,90%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;S4;I;2;CRISTALINA;GO;03/2017;54.558;0;54.558;182;54.740;301.474;2.645;0;0;0;2.645;24.387;328.506;405.688;16,61%;16,61%;16,66%;13,45%;16,94%
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;03/2017;28.268;0;28.268;14.475;42.743;282.869;0;0;5.471;0;5.471;39.897;328.236;0;8,61%;8,61%;13,02%;NI%;1,22%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;03/2017;61.846;0;61.846;0;61.846;326.384;NA;NA;NA;NA;NA;NA;326.384;0;18,95%;18,95%;18,95%;NI%;18,17%
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;03/2017;262.351;0;262.351;0;262.351;65.691;13.658;0;49;0;13.707;245.110;324.508;353.680;80,85%;80,85%;80,85%;74,18%;7,82%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ESPUMOSO - SICREDI ESPUMOSO RS;87900411;b3S;S4;I;2;ESPUMOSO;RS;03/2017;106.329;0;106.329;0;106.329;298.042;0;0;0;0;0;25.617;323.659;453.320;32,85%;32,85%;32,85%;23,46%;3,93%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, EMPRESÁRIOS E PROFESSORES DO OESTE E SERRA LTDA - UNICRED OESTE E SERRA;1039011;b3S;S5;I;2;CHAPECO;SC;03/2017;67.769;0;67.769;0;67.769;321.471;NA;NA;NA;NA;NA;NA;321.471;0;21,08%;21,08%;21,08%;NI%;9,57%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA FRONTEIRA SUL - SICREDI FRONTEIRA SUL RS;88530142;b3S;S5;I;2;BAGE;RS;03/2017;69.507;0;69.507;0;69.507;319.704;NA;NA;NA;NA;NA;NA;319.704;0;21,74%;21,74%;21,74%;NI%;8,19%
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;03/2017;45.298;0;45.298;0;45.298;271.378;0;0;5.766;0;5.766;42.421;319.565;1.124.685;14,17%;14,17%;14,17%;4,03%;6,97%
BANCO NEON S.A. - PRUDENCIAL;1000081218;b1;S4;I;2;BELO HORIZONTE;MG;03/2017;38.472;0;38.472;0;38.472;273.495;0;0;0;0;0;45.451;318.946;319.078;12,06%;12,06%;12,06%;12,06%;2,44%
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;03/2017;70.762;0;70.762;0;70.762;295.154;0;0;9.937;0;9.937;13.697;318.788;3.720.510;22,20%;22,20%;22,20%;1,90%;3,42%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO JACUÍ - SICREDI ALTO JACUÍ RS;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;03/2017;85.426;0;85.426;0;85.426;288.817;0;0;0;0;0;28.929;317.746;453.237;26,89%;26,89%;26,89%;18,85%;6,18%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;03/2017;74.668;0;74.668;0;74.668;317.154;NA;NA;NA;NA;NA;NA;317.154;0;23,54%;23,54%;23,54%;NI%;5,32%
COMMERZBANK BRASIL - PRUDENCIAL;1000084583;b1;S4;I;3;SAO PAULO;SP;03/2017;217.691;0;217.691;0;217.691;59.803;10.185;0;163.126;0;173.311;80.266;313.380;257.960;69,47%;69,47%;69,47%;84,39%;3,84%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VIDEIRA/SC;81016131;b3S;S5;I;2;VIDEIRA;SC;03/2017;68.699;0;68.699;0;68.699;313.173;NA;NA;NA;NA;NA;NA;313.173;0;21,94%;21,94%;21,94%;NI%;20,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;S5;I;2;ESTACAO;RS;03/2017;86.201;0;86.201;0;86.201;311.785;NA;NA;NA;NA;NA;NA;311.785;0;27,65%;27,65%;27,65%;NI%;8,99%
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA, AGROPECUARISTAS E EMPRESÁRIOS DA REGIÃO DE PIRACICABA;54401286;b3S;S4;I;2;PIRACICABA;SP;03/2017;98.868;0;98.868;0;98.868;258.349;0;0;6;0;6;51.181;309.536;477.043;31,94%;31,94%;31,94%;20,73%;1,32%
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S4;I;2;FLORIANOPOLIS;SC;03/2017;102.780;0;102.780;0;102.780;175.216;0;0;0;0;0;132.176;307.391;0;33,44%;33,44%;33,44%;NI%;0,15%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;03/2017;79.734;0;79.734;0;79.734;282.146;613;0;0;0;613;23.091;305.849;381.392;26,07%;26,07%;26,07%;20,91%;8,57%
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3320525;b3S;S5;I;2;ARAGUARI;MG;03/2017;70.266;0;70.266;0;70.266;305.131;NA;NA;NA;NA;NA;NA;305.131;0;23,03%;23,03%;23,03%;NI%;15,37%
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;2;PORTO ALEGRE;RS;03/2017;81.482;0;81.482;0;81.482;226.489;106;0;0;0;106;76.507;303.102;371.498;26,88%;26,88%;26,88%;21,93%;1,08%
BARIGUI - PRUDENCIAL;1000080893;n1;S4;C;2;CURITIBA;PR;03/2017;52.367;0;52.367;127;52.494;282.278;0;0;0;0;0;16.945;299.222;0;17,50%;17,50%;17,54%;NI%;1,22%
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;03/2017;49.880;0;49.880;0;49.880;298.249;NA;NA;NA;NA;NA;NA;298.249;0;16,72%;16,72%;16,72%;NI%;13,57%
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S5;I;2;SANTO ANTONIO DA PLATINA;PR;03/2017;56.506;0;56.506;3.941;60.447;297.567;NA;NA;NA;NA;NA;NA;297.567;0;18,99%;18,99%;20,31%;NI%;17,74%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E REGIÃO LTDA;4388688;b3S;S5;I;2;GOIANIA;GO;03/2017;134.798;0;134.798;0;134.798;296.242;NA;NA;NA;NA;NA;NA;296.242;0;45,50%;45,50%;45,50%;NI%;2,24%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;S5;I;2;CAMPO GRANDE;MS;03/2017;73.632;0;73.632;0;73.632;294.496;NA;NA;NA;NA;NA;NA;294.496;0;25,00%;25,00%;25,00%;NI%;8,86%
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;03/2017;114.169;0;114.169;0;114.169;205.343;0;0;28.782;0;28.782;53.805;287.931;0;39,65%;39,65%;39,65%;NI%;8,90%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;92796564;b3S;S4;I;2;PORTO ALEGRE;RS;03/2017;49.797;0;49.797;0;49.797;253.483;0;0;507;0;507;32.493;286.483;568.011;17,38%;17,38%;17,38%;8,77%;10,62%
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;03/2017;36.334;0;36.334;0;36.334;138.400;0;0;0;0;0;148.003;286.403;0;12,69%;12,69%;12,69%;NI%;2,33%
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DE BLUMENAU E VALE DO ITAJAÍ LTDA - UNICRED BLUMENAU;73443863;b3S;S5;I;2;BLUMENAU;SC;03/2017;56.500;0;56.500;0;56.500;284.191;NA;NA;NA;NA;NA;NA;284.191;0;19,88%;19,88%;19,88%;NI%;11,48%
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;03/2017;78.143;0;78.143;0;78.143;276.511;NA;NA;NA;NA;NA;NA;276.511;0;28,26%;28,26%;28,26%;NI%;6,66%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S5;I;2;JOINVILLE;SC;03/2017;49.042;0;49.042;0;49.042;274.748;NA;NA;NA;NA;NA;NA;274.748;0;17,85%;17,85%;17,85%;NI%;16,77%
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;03/2017;72.263;0;72.263;0;72.263;273.351;NA;NA;NA;NA;NA;NA;273.351;0;26,44%;26,44%;26,44%;NI%;4,58%
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;03/2017;64.457;0;64.457;0;64.457;272.671;NA;NA;NA;NA;NA;NA;272.671;0;23,64%;23,64%;23,64%;NI%;9,38%
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;03/2017;42.478;0;42.478;0;42.478;272.377;NA;NA;NA;NA;NA;NA;272.377;0;15,60%;15,60%;15,60%;NI%;12,06%
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;03/2017;56.777;0;56.777;0;56.777;245.133;0;0;3.510;0;3.510;21.229;269.872;1.634.328;21,04%;21,04%;21,04%;3,47%;6,11%
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;03/2017;69.894;0;69.894;0;69.894;239.552;0;0;0;0;0;29.454;269.006;322.068;25,98%;25,98%;25,98%;21,70%;0,88%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;03/2017;152.078;0;152.078;0;152.078;267.523;NA;NA;NA;NA;NA;NA;267.523;0;56,85%;56,85%;56,85%;NI%;0,10%
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;S4;C;3;SAO PAULO;SP;03/2017;198.098;0;198.098;0;198.098;224.644;15.444;0;0;0;15.444;25.136;265.223;1.304.065;74,69%;74,69%;74,69%;15,19%;0,20%
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;03/2017;44.107;0;44.107;0;44.107;261.761;NA;NA;NA;NA;NA;NA;261.761;0;16,85%;16,85%;16,85%;NI%;10,49%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;S4;I;2;ITAPEMA;SC;03/2017;41.129;0;41.129;0;41.129;250.714;0;0;0;0;0;10.762;261.476;407.226;15,73%;15,73%;15,73%;10,10%;18,87%
DIRECAO S.A. CFI - PRUDENCIAL;1000083625;n1;S4;I;2;SANTOS;SP;03/2017;53.457;0;53.457;0;53.457;199.181;0;0;41.474;0;41.474;19.931;260.586;0;20,51%;20,51%;20,51%;NI%;0,33%
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;03/2017;115.167;0;115.167;0;115.167;46.434;65.805;0;8.231;0;74.035;139.434;259.904;181.327;44,31%;44,31%;44,31%;63,51%;10,85%
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;03/2017;111.932;0;111.932;0;111.932;257.797;NA;NA;NA;NA;NA;NA;257.797;0;43,42%;43,42%;43,42%;NI%;4,19%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;03/2017;32.087;0;32.087;0;32.087;245.999;0;0;0;0;0;11.330;257.329;377.786;12,47%;12,47%;12,47%;8,49%;17,60%
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;03/2017;53.684;0;53.684;0;53.684;19.849;98.318;0;474;0;98.792;138.570;257.211;310.593;20,87%;20,87%;20,87%;17,28%;17,97%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;03/2017;55.943;0;55.943;0;55.943;255.880;NA;NA;NA;NA;NA;NA;255.880;0;21,86%;21,86%;21,86%;NI%;3,03%
COOPERATIVA DE CRÉDITO E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S5;I;2;GUARAPUAVA;PR;03/2017;67.005;0;67.005;1.336;68.341;255.850;NA;NA;NA;NA;NA;NA;255.850;0;26,19%;26,19%;26,71%;NI%;8,49%
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;03/2017;41.275;0;41.275;0;41.275;177.983;0;0;64.296;0;64.296;12.729;255.009;1.002.561;16,19%;16,19%;16,19%;4,12%;1,35%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES METROPOLITANAS DA BAIXADA SANTISTA E GRANDE SÃO PAULO LTDA. - SICOOB UNIMAIS METROPOLITANA;259231;b3S;S5;I;2;SANTOS;SP;03/2017;57.596;0;57.596;0;57.596;254.126;NA;NA;NA;NA;NA;NA;254.126;0;22,66%;22,66%;22,66%;NI%;6,02%
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;03/2017;40.868;0;40.868;0;40.868;202.479;0;0;0;0;0;49.485;251.963;336.070;16,22%;16,22%;16,22%;12,16%;5,97%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;03/2017;94.269;0;94.269;0;94.269;251.383;NA;NA;NA;NA;NA;NA;251.383;0;37,50%;37,50%;37,50%;NI%;12,47%
UBS - PRUDENCIAL;1000080989;b2;S4;C;3;SAO PAULO;SP;03/2017;249.035;0;249.035;0;249.035;19.948;0;0;0;0;0;230.503;250.450;307.025;99,43%;99,43%;99,43%;81,11%;0,96%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;03/2017;56.881;0;56.881;0;56.881;247.742;NA;NA;NA;NA;NA;NA;247.742;0;22,96%;22,96%;22,96%;NI%;5,37%
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;S4;C;2;SAO PAULO;SP;03/2017;38.663;0;38.663;0;38.663;120.930;0;0;56.117;0;56.117;66.738;243.785;0;15,86%;15,86%;15,86%;NI%;4,90%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;03/2017;34.634;0;34.634;0;34.634;210.895;0;0;0;0;0;32.499;243.393;327.770;14,23%;14,23%;14,23%;10,57%;29,48%
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S5;I;2;NOVA LONDRINA;PR;03/2017;50.698;0;50.698;0;50.698;243.316;NA;NA;NA;NA;NA;NA;243.316;0;20,84%;20,84%;20,84%;NI%;17,19%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;03/2017;37.525;0;37.525;0;37.525;242.013;NA;NA;NA;NA;NA;NA;242.013;0;15,51%;15,51%;15,51%;NI%;5,84%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;03/2017;58.554;0;58.554;0;58.554;241.885;NA;NA;NA;NA;NA;NA;241.885;0;24,21%;24,21%;24,21%;NI%;3,34%
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;03/2017;274.347;0;274.347;0;274.347;241.872;NA;NA;NA;NA;NA;NA;241.872;0;113,43%;113,43%;113,43%;NI%;2,89%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;03/2017;71.188;0;71.188;0;71.188;240.417;NA;NA;NA;NA;NA;NA;240.417;0;29,61%;29,61%;29,61%;NI%;4,70%
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2017;52.354;0;52.354;0;52.354;5.463;0;0;0;181.865;181.865;51.538;238.866;0;21,92%;21,92%;21,92%;NI%;0,02%
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;03/2017;150.388;0;150.388;0;150.388;80.143;4.086;0;69.985;0;74.071;84.144;238.358;340.170;63,09%;63,09%;63,09%;44,21%;0,19%
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;03/2017;36.886;0;36.886;2.834;39.720;211.228;0;0;0;0;0;27.006;238.234;417.489;15,48%;15,48%;16,67%;8,84%;14,73%
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB UNIMAIS BANDEIRANTE;3055269;b3S;S5;I;2;AMERICANA;SP;03/2017;8.877;0;8.877;0;8.877;237.270;NA;NA;NA;NA;NA;NA;237.270;0;3,74%;3,74%;3,74%;NI%;28,37%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;03/2017;79.405;0;79.405;0;79.405;234.645;NA;NA;NA;NA;NA;NA;234.645;0;33,84%;33,84%;33,84%;NI%;8,08%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;03/2017;34.823;0;34.823;0;34.823;234.518;NA;NA;NA;NA;NA;NA;234.518;0;14,85%;14,85%;14,85%;NI%;22,40%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;03/2017;80.204;0;80.204;0;80.204;183.287;0;0;0;0;0;47.023;230.310;305.873;34,82%;34,82%;34,82%;26,22%;3,59%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;03/2017;33.379;0;33.379;0;33.379;227.080;NA;NA;NA;NA;NA;NA;227.080;0;14,70%;14,70%;14,70%;NI%;8,12%
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;03/2017;28.399;0;28.399;0;28.399;90.954;0;0;131.137;0;131.137;4.378;226.469;355.718;12,54%;12,54%;12,54%;7,98%;3,88%
SICREDI ALAGOAS - COOPERATIVA DE CRÉDITO;41180092;b3S;S5;I;2;MACEIO;AL;03/2017;137.895;0;137.895;0;137.895;225.655;NA;NA;NA;NA;NA;NA;225.655;0;61,11%;61,11%;61,11%;NI%;0,53%
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S4;I;2;CURITIBA;PR;03/2017;28.970;0;28.970;0;28.970;192.270;0;0;9.347;0;9.347;22.030;223.647;0;12,95%;12,95%;12,95%;NI%;2,72%
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL, AMAZONAS OCIDENTAL E MUNICÍPIO DE UBÁ;4243780;b3C;S4;I;2;GOIANIA;GO;03/2017;53.340;0;53.340;0;53.340;191.416;880;371;9.183;330;10.764;19.615;221.795;959.608;24,05%;24,05%;24,05%;5,56%;5,46%
OCTO CTVM S.A. - PRUDENCIAL;1000082949;n2;S4;I;2;SAO PAULO;SP;03/2017;44.473;0;44.473;0;44.473;91.287;0;0;19.624;514;20.138;109.744;221.169;0;20,11%;20,11%;20,11%;NI%;4,37%
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;03/2017;59.669;0;59.669;0;59.669;219.996;NA;NA;NA;NA;NA;NA;219.996;0;27,12%;27,12%;27,12%;NI%;0,41%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;03/2017;32.213;0;32.213;1.336;33.549;208.175;0;0;478;0;478;11.053;219.705;329.517;14,66%;14,66%;15,27%;9,78%;11,25%
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;03/2017;42.982;0;42.982;0;42.982;63.289;0;0;75;0;75;156.242;219.607;0;19,57%;19,57%;19,57%;NI%;9,73%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;03/2017;39.106;0;39.106;0;39.106;214.333;NA;NA;NA;NA;NA;NA;214.333;0;18,25%;18,25%;18,25%;NI%;5,95%
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;03/2017;43.158;0;43.158;0;43.158;193.335;10;0;12.117;0;12.127;6.697;212.159;1.392.910;20,34%;20,34%;20,34%;3,10%;18,99%
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;03/2017;48.481;0;48.481;0;48.481;211.895;NA;NA;NA;NA;NA;NA;211.895;0;22,88%;22,88%;22,88%;NI%;25,13%
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;03/2017;96.830;0;96.830;0;96.830;148.678;3.226;0;0;0;3.226;56.327;208.231;425.271;46,50%;46,50%;46,50%;22,77%;1,36%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;03/2017;50.929;0;50.929;0;50.929;206.516;NA;NA;NA;NA;NA;NA;206.516;0;24,66%;24,66%;24,66%;NI%;14,26%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;03/2017;54.216;0;54.216;0;54.216;202.572;NA;NA;NA;NA;NA;NA;202.572;0;26,76%;26,76%;26,76%;NI%;7,62%
