Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANESTES - PRUDENCIAL;1000080147;b1;;C;1;VITORIA;ES;09/2014;15.664.593;4.359.888;14.623.546;13.890.138;1.041.046;33.986;134;28
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;;C;3;SAO PAULO;SP;09/2014;15.281.068;9.981.915;13.994.780;11.825.206;1.286.289;39.913;17;0
CCB - PRUDENCIAL;1000080295;b1;;C;3;SAO PAULO;SP;09/2014;15.071.983;9.985.363;13.623.332;11.363.471;1.448.651;-368.592;36;0
ALFA - PRUDENCIAL;1000080570;b1;;C;2;SAO PAULO;SP;09/2014;14.624.919;7.937.835;12.521.528;11.379.276;2.103.391;22.934;47;1
GMAC - PRUDENCIAL;1000080848;b2;;C;3;SAO PAULO;SP;09/2014;13.852.934;11.299.242;12.341.250;4.492.914;1.511.684;62.835;1;0
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;;I;3;SAO PAULO;SP;09/2014;13.717.331;1.215.222;12.543.679;4.713.900;1.173.652;13.903;2;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;;C;2;BELO HORIZONTE;MG;09/2014;13.195.781;8.422.887;12.423.192;9.539.879;772.589;-30.872;193;3
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;;C;1;PORTO ALEGRE;RS;09/2014;13.009.636;10.877.303;10.956.774;10.424.546;2.052.862;56.848;3;0
BRB - PRUDENCIAL;1000080288;b1;;C;1;BRASILIA;DF;09/2014;12.969.792;8.743.783;11.728.964;9.783.272;1.240.828;72.335;116;8
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;;C;3;SAO PAULO;SP;09/2014;12.198.928;127.031;10.199.483;5.466.528;1.999.445;53.390;2;0
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;;I;1;BELEM;PA;09/2014;11.463.816;2.972.036;9.797.738;4.141.297;1.666.078;-12.064;123;4
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;;C;3;SAO PAULO;SP;09/2014;11.092.973;376.492;9.756.734;2.613.727;1.336.239;6.237;2;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;;C;3;SAO PAULO;SP;09/2014;11.064.442;10.642.586;9.653.491;8.800.676;1.410.951;48.234;2;0
PINE - PRUDENCIAL;1000080374;b1;;C;2;SAO PAULO;SP;09/2014;10.904.572;6.374.122;9.631.152;8.252.309;1.273.419;18.616;12;0
BARCLAYS - PRUDENCIAL;1000080817;b1;;C;3;SAO PAULO;SP;09/2014;8.476.405;162;7.885.780;2.293.520;590.625;19.336;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;09/2014;7.642.910;257.136;7.293.806;9.898;349.104;0;0;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;;C;2;SAO PAULO;SP;09/2014;7.557.809;4.364.326;6.565.718;5.527.296;992.092;-80.861;8;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;09/2014;7.435.380;3.784.040;7.008.742;6.830.866;426.638;12.560;2;0
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;09/2014;7.430.278;1.616.829;6.746.208;5.495.582;684.070;4.200;5;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;;I;3;CURITIBA;PR;09/2014;7.162.860;6.066.133;5.984.313;5.548.437;1.178.547;71.389;1;0
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;09/2014;6.534.167;1.275.390;5.741.424;2.725.252;792.743;1.339;3;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;09/2014;6.460.694;0;1.340.875;1;5.119.819;47.061;1;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;;I;1;BELO HORIZONTE;MG;09/2014;6.038.443;4.979.544;4.235.683;3.818.764;1.802.760;6.827;1;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;09/2014;5.859.551;5.104.928;5.061.464;4.682.125;798.086;27.421;2;0
J.MALUCELLI - PRUDENCIAL;1000080233;b1;;C;2;CURITIBA;PR;09/2014;5.692.107;3.372.648;4.326.073;4.223.865;1.366.034;28.496;2;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;09/2014;5.602.223;4.495.685;5.050.350;4.946.940;551.873;17.106;2;0
ING - PRUDENCIAL;1000080501;b1;;C;3;SAO PAULO;SP;09/2014;5.530.987;2.541.264;4.678.271;4.154.218;852.716;8.148;2;0
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;09/2014;5.498.898;1.049.484;679.645;539.521;4.819.253;27.040;54;0
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;09/2014;5.495.801;2.950.956;4.823.040;4.531.749;672.760;1.661;13;1
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;09/2014;5.401.149;138.113;4.359.101;1.616.041;1.042.048;6.049;2;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;09/2014;5.307.927;5.264.808;4.652.612;4.379.980;655.315;27.693;2;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;09/2014;5.168.008;3.018.038;4.650.856;4.434.221;517.151;8.649;57;49
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;;I;3;SAO PAULO;SP;09/2014;4.780.174;3.465.599;4.257.801;3.814.689;522.373;20.704;1;0
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;09/2014;4.661.065;3.290.296;3.371.310;2.662.314;1.289.754;90.879;2;0
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;09/2014;4.514.694;4.464.150;3.802.902;3.718.604;711.792;41.619;1;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;09/2014;4.441.632;3.746.735;3.331.503;168.142;1.110.130;104.573;1;0
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;09/2014;4.403.283;1.919.163;3.741.726;2.819.510;661.557;11.250;17;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;09/2014;4.261.849;3.885.995;3.755.264;1.060.151;506.585;43.843;3;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;09/2014;4.244.376;3.526.852;3.426.868;3.287.345;817.508;-18.520;1;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;09/2014;4.113.255;1.338.752;3.399.518;2.435.059;713.737;13.690;1;0
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;09/2014;4.095.679;4.050.303;3.565.118;3.312.694;530.562;7.057;1;0
ORIGINAL - PRUDENCIAL;1000080903;b1;;C;2;SAO PAULO;SP;09/2014;4.064.485;2.291.373;2.006.343;1.757.444;2.058.142;520;2;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;09/2014;3.865.583;1.684.502;3.562.429;2.927.210;303.154;-14.845;61;9
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;09/2014;3.759.402;0;3.560.083;3.328.219;199.318;3.855;0;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;09/2014;3.749.292;2.183.594;2.770.664;2.731.970;978.628;65.982;0;52
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;09/2014;3.612.938;108.901;3.458.533;187;154.405;0;0;0
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;09/2014;3.488.153;1.527.228;2.903.088;2.350.584;585.065;3.995;9;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;09/2014;3.226.019;14.912;2.931.965;236.899;294.054;5.856;0;1
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;09/2014;3.158.991;2.556.510;2.393.323;983.062;765.668;22.061;2;0
BONSUCESSO - PRUDENCIAL;1000080422;b1;;C;2;BELO HORIZONTE;MG;09/2014;3.149.811;1.808.914;2.736.396;1.411.916;413.415;4.301;5;0
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;;I;3;RIO DE JANEIRO;RJ;09/2014;3.057.012;0;2.672.984;0;384.028;13.172;3;0
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;09/2014;2.934.477;76.131;2.786.985;2.497.524;147.491;4.913;0;0
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;09/2014;2.874.279;1.633.478;1.994.277;1.484.563;880.002;38.031;2;0
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;09/2014;2.706.920;485.094;2.191.585;1.170.775;515.335;13.715;1;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;09/2014;2.611.160;1.402.555;2.140.859;2.001.540;470.300;9.430;8;0
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;09/2014;2.476.072;2.131.278;2.233.062;2.027.683;243.010;3.977;1;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;09/2014;2.375.615;1.275.430;391.585;0;1.984.030;198.078;1;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;09/2014;2.301.226;1.727.693;1.895.722;1.677.002;405.504;13.304;1;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;09/2014;2.299.260;36.561;2.167.188;68.310;132.072;1.853;0;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;09/2014;2.285.956;1.427.843;1.940.203;1.830.297;345.752;16.628;0;25
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;09/2014;2.246.579;1.959.239;1.749.889;224.390;496.690;50.691;2;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;09/2014;2.205.229;0;1.906.018;697.674;299.211;-464;1;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;09/2014;2.195.225;1.530.613;1.662.555;1.587.135;532.670;24.183;0;79
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;09/2014;2.192.403;278.638;2.037.689;1.040.187;154.714;6.497;2;0
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;09/2014;2.024.289;0;1.974.319;1.958.345;49.971;2.547;1;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;C;2;UBERLANDIA;MG;09/2014;2.005.529;1.320.120;1.645.277;1.350.149;360.252;13.898;43;0
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;09/2014;1.976.105;1.520.564;1.737.728;1.147.924;238.377;21.852;2;0
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;09/2014;1.831.240;1.364.117;1.531.601;1.495.103;299.639;8.086;1;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;09/2014;1.799.614;69.290;1.687.353;0;112.261;67;0;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;09/2014;1.790.277;1.654.820;1.121.892;271.919;668.386;34.753;1;0
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;09/2014;1.765.392;1.366.343;1.464.854;1.251.068;300.538;2.790;29;0
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;09/2014;1.685.621;693.941;1.275.511;1.127.417;410.109;1.120;4;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;09/2014;1.630.513;490.633;1.385.246;1.069.332;245.267;-12.682;2;0
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;09/2014;1.596.045;155.832;1.190.535;1.040.986;405.509;-5.473;4;0
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;09/2014;1.545.154;1.013.056;1.279.639;884.976;265.515;6.776;1;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;09/2014;1.521.385;1.117.915;1.133.678;1.098.599;387.707;31.037;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;09/2014;1.508.958;1.111.181;1.206.483;672.960;302.476;14.298;0;26
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;09/2014;1.496.521;391.308;1.275.553;602.671;220.968;27.926;11;1
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;09/2014;1.474.571;773.901;100.350;53.131;1.374.221;19.191;1;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;09/2014;1.463.284;866.920;1.278.324;852.349;184.960;10.342;0;71
BRASIL PLURAL - PRUDENCIAL;1000080941;b1;;C;2;RIO DE JANEIRO;RJ;09/2014;1.440.461;35.955;1.324.132;828.082;116.329;1.885;7;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;09/2014;1.436.345;808.112;1.122.083;1.066.455;314.262;16.249;0;38
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;09/2014;1.435.250;18.662;1.378.419;968.680;56.831;438;0;0
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;09/2014;1.402.133;956.674;363.163;313.953;1.038.970;1.152;0;0
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;;C;3;SAO PAULO;SP;09/2014;1.392.773;357.763;1.286.424;422.918;106.349;-4.037;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;09/2014;1.339.450;649.896;1.123.104;1.024.914;216.346;8.181;0;39
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;09/2014;1.294.881;333.545;893.468;710.586;401.412;-3.176;1;0
BANIF - PRUDENCIAL;1000080130;b1;;C;3;SAO PAULO;SP;09/2014;1.263.865;665.126;1.063.027;866.382;200.837;-4.825;13;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP;78414067;b3S;;I;2;MEDIANEIRA;PR;09/2014;1.208.261;769.717;1.023.195;742.359;185.066;9.484;0;40
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;09/2014;1.201.438;1.185.940;734.108;597.029;467.329;2.727;3;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;09/2014;1.191.535;350.364;1.054.048;1.026.051;137.487;18.945;0;33
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;09/2014;1.142.237;1.001.594;952.732;858.102;189.505;2.340;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;09/2014;1.127.530;654.217;932.847;657.587;194.683;9.878;0;42
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;09/2014;1.105.401;4.289;1.048.185;635.956;57.216;815;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;09/2014;1.094.638;89.218;991.679;0;102.959;2.533;0;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;09/2014;1.086.932;92.580;960.051;856.316;126.880;0;0;0
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;;I;2;RIO DE JANEIRO;RJ;09/2014;1.082.063;366.889;960.963;862.996;121.100;1.933;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;09/2014;1.073.493;396.636;948.594;871.316;124.899;9.595;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;09/2014;1.033.929;534.947;867.787;555.474;166.142;2.262;0;13
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;09/2014;1.033.413;300.820;846.240;756.140;187.173;9.785;0;20
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;09/2014;1.007.026;396.887;697.541;655.082;309.485;14.641;0;21
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;09/2014;974.061;345.773;439.542;376.982;534.519;4.743;2;0
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;;I;1;FLORIANOPOLIS;SC;09/2014;972.992;761.969;455.003;400.785;517.989;-851;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;09/2014;966.309;516.284;831.665;539.037;134.644;6.837;0;38
DACASA FINANCEIRA - PRUDENCIAL;1000081005;n1;;C;2;VITORIA;ES;09/2014;962.779;702.574;842.262;493.870;120.516;4.406;45;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;;I;2;CRUZ ALTA;RS;09/2014;956.688;606.864;794.893;417.477;161.795;8.735;0;21
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;;I;1;SALVADOR;BA;09/2014;954.927;499.919;461.446;392.226;493.481;5.297;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;09/2014;951.491;424.161;832.427;711.308;119.064;8.894;0;28
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;09/2014;942.042;0;919.460;22.665;22.582;0;0;1
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;09/2014;934.124;11.083;857.631;0;76.493;4.078;0;0
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;;I;2;CAXIAS DO SUL;RS;09/2014;933.357;881.661;753.881;740.241;179.476;3.665;1;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;09/2014;895.331;34.135;810.579;202.160;84.752;1.944;0;0
CENTRAL DAS COOPERATIVAS DE CREDITO DO ESTADO DO PARANÁ - SICOOB CENTRAL PARANÁ;5036532;b3C;;I;2;MARINGA;PR;09/2014;878.803;11.600;796.655;0;82.148;1.140;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;09/2014;850.307;516.042;691.047;673.309;159.260;12.497;0;32
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;;I;2;GOIANIA;GO;09/2014;845.489;561.646;660.801;629.680;184.688;13.021;0;13
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB CREDICOONAI.;53923116;b3S;;I;2;RIBEIRAO PRETO;SP;09/2014;835.701;550.019;673.858;362.372;161.843;9.034;0;39
