Instituição financeira;Código;TCB;TD;TC;SR;Cidade;UF;Data;Exportações;;Importações;;Total Primário Comercial;;Transferências do Exterior;;Transferências para o Exterior;;Total Primário Financeiro;;Total Primário;;Interbancário Compra;;Interbancário Venda;;Total Interbancário;;Total;;
;;;;;;;;;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor Total;
BANCO DE LA PROVINCIA DE BUENOS AIRES;44.189.447;b1;I;3;S4;SAO PAULO;SP;09/2018;10;1.494;1;49;11;1.542;14;95;17;6;31;101;42;1.643;6;23.900;12;13.200;18;37.100;60;38.743
BANCO DE LA NACION ARGENTINA;33.042.151;b1;I;3;S4;SAO PAULO;SP;09/2018;5;2.070;5;2.663;10;4.733;1.124;2.143;209;585;1.333;2.727;1.343;7.460;9;14.802;18;15.856;27;30.658;1.370;38.118
PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;59.615.005;n2;I;2;S4;SOROCABA;SP;09/2018;20;439;217;3.249;237;3.688;661;1.194;6.231;12.213;6.892;13.407;7.129;17.095;4.136;15.747;89;1.934;4.225;17.681;11.354;34.775
H.H.PICCHIONI;30.829;n2;C;2;S4;BELO HORIZONTE;MG;09/2018;0;0;15;60;15;60;4.806;1.963;19.854;17.131;24.660;19.094;24.675;19.154;1.259;15.197;8;67;1.267;15.264;25.942;34.418
INDUSVAL;50.531;b1;C;2;S4;SAO PAULO;SP;09/2018;66;7.908;69;2.118;135;10.026;75;5.858;248;4.624;323;10.482;458;20.508;79;3.191;31;10.009;110;13.200;568;33.708
EXIM CORRETORA DE CAMBIO LTDA;73.302.408;n2;I;2;S4;PORTO ALEGRE;RS;09/2018;14;494;37;465;51;960;188;3.275;2.149;13.375;2.337;16.650;2.388;17.610;610;11.855;60;1.749;670;13.605;3.058;31.215
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;BELEM;PA;09/2018;137;8.996;26;777;163;9.773;49;726;213;7.743;262;8.468;425;18.241;35;5.586;43;6.752;78;12.339;503;30.580
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;BELO HORIZONTE;MG;09/2018;0;0;2;128;2;128;119;2.091;176;10.008;295;12.099;297;12.227;68;12.036;39;3.785;107;15.821;404;28.048
LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6.132.348;n2;I;2;S5;RECIFE;PE;09/2018;0;0;11;49;11;49;12.787;4.272;18.962;13.315;31.749;17.588;31.760;17.637;442;9.155;8;171;450;9.325;32.210;26.962
AVS CORRETORA DE CÂMBIO LTDA.;25.280.945;n2;I;2;S4;CURITIBA;PR;09/2018;40;134;196;1.759;236;1.894;3.480;2.007;9.964;10.317;13.444;12.324;13.680;14.218;1.142;10.499;22;583;1.164;11.082;14.844;25.300
DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;33.851.064;n2;I;2;S4;RIO DE JANEIRO;RJ;09/2018;15;76;43;929;58;1.005;460;5.635;3.998;8.579;4.458;14.214;4.516;15.219;683;6.677;123;3.002;806;9.679;5.322;24.897
MULTIMONEY CORRETORA DE CÂMBIO LTDA;12.586.596;n2;I;2;S4;SAO PAULO;SP;09/2018;6;36;0;0;6;36;8.955;2.557;13.764;10.000;22.719;12.557;22.725;12.593;1.335;7.529;40;795;1.375;8.323;24.100;20.916
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S4;BELEM;PA;09/2018;138;8.616;10;348;148;8.963;64;210;494;1.190;558;1.399;706;10.363;37;1.187;82;8.556;119;9.743;825;20.106
SLW CORRETORA DE VALORES E CÂMBIO LTDA.;50.657.675;n2;I;2;S4;SAO PAULO;SP;09/2018;6;184;162;4.133;168;4.318;48;384;1.446;4.947;1.494;5.331;1.662;9.648;1.410;9.044;28;552;1.438;9.597;3.100;19.245
CORREPARTI CORRETORA DE CAMBIO LTDA;80.202.872;n2;I;2;S4;SAO JOSE DOS PINHAIS;PR;09/2018;14;417;324;4.887;338;5.304;122;1.632;977;2.276;1.099;3.908;1.437;9.211;917;7.292;77;2.187;994;9.479;2.431;18.690
CONSEGTUR CORRETORA DE CÂMBIO LTDA.;15.168.152;n2;I;2;S4;SAO PAULO;SP;09/2018;0;0;24;494;24;494;71;1.043;1.469;7.765;1.540;8.808;1.564;9.302;1.270;7.739;36;550;1.306;8.289;2.870;17.591
DECYSEO CORRETORA DE CAMBIO LTDA.;94.968.518;n2;I;2;S4;SAO PAULO;SP;09/2018;12;297;119;2.913;131;3.210;377;3.412;916;3.583;1.293;6.994;1.424;10.204;357;5.036;81;2.248;438;7.284;1.862;17.488
VIP'S CORRETORA DE CÂMBIO LTDA.;17.772.370;n2;I;2;S5;SAO PAULO;SP;09/2018;1;19;4;181;5;200;3.200;1.438;6.695;8.246;9.895;9.684;9.900;9.884;443;7.125;1;50;444;7.175;10.344;17.059
ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;4.684.647;n2;I;2;S4;SANTOS;SP;09/2018;56;375;36;381;92;756;440;4.064;1.952;4.687;2.392;8.752;2.484;9.508;364;3.354;71;2.762;435;6.116;2.919;15.624
CONEXION CORRETORA DE CÂMBIO LTDA.;17.635.177;n2;I;2;S4;RIBEIRAO PRETO;SP;09/2018;0;0;0;0;0;0;149;269;3.738;7.525;3.887;7.793;3.887;7.793;1.569;7.361;10;86;1.579;7.448;5.466;15.241
J. ALVES CORRETORA DE CAMBIO LTDA;69.078.350;n2;I;2;S5;SAO PAULO;SP;09/2018;0;0;54;1.327;54;1.327;26;450;4.130;5.862;4.156;6.312;4.210;7.639;938;7.164;16;428;954;7.591;5.164;15.230
LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;71.590.442;n2;I;2;S4;ARARAS;SP;09/2018;0;0;17;125;17;125;377;945;5.385;6.702;5.762;7.647;5.779;7.772;1.435;6.187;12;367;1.447;6.554;7.226;14.326
GOOD CORRETORA DE CÂMBIO LTDA;23.010.182;n2;I;2;S4;PORTO ALEGRE;RS;09/2018;0;0;0;0;0;0;3.190;1.328;8.642;6.999;11.832;8.326;11.832;8.326;542;5.684;2;53;544;5.738;12.376;14.064
SOL CORRETORA DE CÂMBIO LTDA.;8.520.517;n2;I;2;S4;NATAL;RN;09/2018;0;0;2;4;2;4;12.657;3.805;10.150;6.591;22.807;10.396;22.809;10.400;534;3.018;13;223;547;3.241;23.356;13.641
PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;20.155.248;n2;I;2;S4;SAO PAULO;SP;09/2018;0;0;0;0;0;0;2.622;1.211;7.622;6.838;10.244;8.049;10.244;8.049;403;5.578;0;0;403;5.578;10.647;13.626
ONNIX CORRETORA DE CÂMBIO LTDA.;7.333.726;n2;I;2;S4;PORTO ALEGRE;RS;09/2018;16;477;145;3.671;161;4.148;84;1.337;224;1.608;308;2.946;469;7.094;239;4.877;66;1.412;305;6.289;774;13.383
MELHOR - CORRETORA DE CÂMBIO LTDA.;13.839.639;n2;I;2;S4;CURITIBA;PR;09/2018;0;0;0;0;0;0;1.970;868;7.895;6.354;9.865;7.222;9.865;7.222;809;5.478;0;0;809;5.478;10.674;12.701
PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;73.279.093;n2;I;2;S4;JOACABA;SC;09/2018;9;357;5;67;14;424;1.218;596;5.305;5.378;6.523;5.973;6.537;6.397;442;4.955;15;491;457;5.446;6.994;11.843
LÚMINA CORRETORA DE CÂMBIO LTDA.;15.122.605;n2;I;2;S5;SALVADOR;BA;09/2018;0;0;0;0;0;0;3.716;1.721;8.132;5.864;11.848;7.585;11.848;7.585;365;4.122;1;15;366;4.137;12.214;11.722
GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;21.040.668;n2;I;3;S4;RIO DE JANEIRO;RJ;09/2018;0;0;0;0;0;0;19.324;4.651;12.862;4.590;32.186;9.241;32.186;9.241;47;132;7;385;54;517;32.240;9.757
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;BELO HORIZONTE;MG;09/2018;0;0;0;0;0;0;0;0;9;8;9;8;9;8;0;0;1;9.706;1;9.706;10;9.714
LEROSA S.A. CORRETORA DE VALORES E CAMBIO;61.973.863;n2;I;2;S4;SAO PAULO;SP;09/2018;0;0;59;1.718;59;1.718;34;851;173;2.323;207;3.174;266;4.892;211;4.003;24;791;235;4.794;501;9.686
SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;28.762.249;n2;I;2;S4;FORTALEZA;CE;09/2018;0;0;9;453;9;453;2.797;1.625;3.919;3.870;6.716;5.495;6.725;5.948;249;2.783;4;55;253;2.838;6.978;8.786
CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;15.761.217;n2;I;2;S4;FLORIANOPOLIS;SC;09/2018;0;0;0;0;0;0;81;70;2.856;3.488;2.937;3.558;2.937;3.558;785;3.634;15;220;800;3.854;3.737;7.412
IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;27.842.177;n2;I;2;S4;SAO PAULO;SP;09/2018;1;15;0;0;1;15;29;709;281;2.705;310;3.414;311;3.428;255;2.702;17;719;272;3.421;583;6.849
DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;62.280.490;n2;I;2;S4;SAO PAULO;SP;09/2018;0;0;58;951;58;951;36;124;940;2.331;976;2.455;1.034;3.406;423;3.254;8;100;431;3.354;1.465;6.760
TURISCAM CORRETORA DE CÂMBIO LTDA.;16.789.470;n2;I;2;S4;MACEIO;AL;09/2018;0;0;1;22;1;22;882;383;1.554;1.529;2.436;1.912;2.437;1.934;379;2.628;101;1.466;480;4.094;2.917;6.029
EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;89.784.367;n2;I;2;S4;CURITIBA;PR;09/2018;0;0;9;59;9;59;191;192;1.415;2.580;1.606;2.773;1.615;2.831;277;2.449;1;2;278;2.450;1.893;5.282
SINGRATUR CORRETORA DE CÂMBIO LTDA;16.854.999;n2;I;2;S4;MARINGA;PR;09/2018;0;0;4;37;4;37;187;150;1.784;2.448;1.971;2.598;1.975;2.635;370;2.366;8;5;378;2.371;2.353;5.006
NUMATUR CORRETORA DE CÂMBIO LTDA.;18.145.784;n2;I;2;S5;SAO PAULO;SP;09/2018;0;0;0;0;0;0;244;126;1.142;2.345;1.386;2.471;1.386;2.471;304;2.213;1;5;305;2.218;1.691;4.689
AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;17.312.661;n2;I;2;S4;BELO HORIZONTE;MG;09/2018;44;979;57;656;101;1.634;10;177;121;384;131;561;232;2.196;94;1.065;51;1.155;145;2.220;377;4.416
PAN;31.323;b1;C;2;S3;SAO PAULO;SP;09/2018;4;580;0;0;4;580;21;96;76;1.223;97;1.319;101;1.899;0;0;2;1.750;2;1.750;103;3.649
NATIXIS BRASIL S.A. BANCO MÚLTIPLO;9.274.232;b1;I;3;S4;SAO PAULO;SP;09/2018;0;0;0;0;0;0;6;1.734;8;40;14;1.774;14;1.774;1;47;2;1.800;3;1.847;17;3.621
MEGA CORRETORA DE CÂMBIO LTDA.;15.077.393;n2;I;2;S4;RIO CLARO;SP;09/2018;0;0;0;0;0;0;288;132;1.175;1.160;1.463;1.292;1.463;1.292;133;1.044;0;0;133;1.044;1.596;2.336
CREFISA;52.010;b1;C;2;S4;SAO PAULO;SP;09/2018;0;0;0;0;0;0;57;869;20;193;77;1.062;77;1.062;2;130;7;830;9;960;86;2.022
SEALANDAIR CORRETORA DE CÂMBIO LTDA.;21.148.439;n2;I;2;S4;PORTO ALEGRE;RS;09/2018;0;0;0;0;0;0;49;42;568;899;617;940;617;940;72;859;0;0;72;859;689;1.799
CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;9.512.542;n2;I;2;S4;RECIFE;PE;09/2018;0;0;0;0;0;0;31;25;582;808;613;833;613;833;299;755;4;19;303;775;916;1.608
CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;62.237.649;n2;I;2;S5;SAO PAULO;SP;09/2018;0;0;0;0;0;0;14;7;490;785;504;792;504;792;398;772;1;4;399;776;903;1.568
OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;76.633.486;n2;I;2;S4;CURITIBA;PR;09/2018;0;0;0;0;0;0;125;129;370;752;495;881;495;881;160;613;0;0;160;613;655;1.495
HOYA CORRETORA DE VALORES E CAMBIO LTDA;34.974.170;n2;I;2;S5;RIO DE JANEIRO;RJ;09/2018;0;0;0;0;0;0;11;9;406;698;417;706;417;706;208;685;4;1;212;686;629;1.392
MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;12.392.983;n2;I;3;S4;SAO PAULO;SP;09/2018;0;0;2;17;2;17;6;137;32;160;38;297;40;314;31;178;6;137;37;314;77;628
TURMA CORRETORA DE CÂMBIO LTDA;30.183.111;n2;I;2;S4;URUGUAIANA;RS;09/2018;0;0;0;0;0;0;468;189;289;164;757;353;757;353;3;20;0;0;3;20;760;373
CAMBIALL CASH CORRETORA DE CÂMBIO LTDA.;14.652.687;n2;I;2;S5;RECIFE;PE;09/2018;0;0;0;0;0;0;192;97;186;165;378;263;378;263;14;68;0;0;14;68;392;331
AVIPAM CORRETORA DE CAMBIO LTDA;3.443.143;n2;I;2;S4;RIO DE JANEIRO;RJ;09/2018;0;0;0;0;0;0;7;44;11;24;18;68;18;68;5;52;7;67;12;120;30;188
