Instituição financeira;Código;TCB;TD;TC;SR;Cidade;UF;Data;Exportações;;Importações;;Total Primário Comercial;;Transferências do Exterior;;Transferências para o Exterior;;Total Primário Financeiro;;Total Primário;;Interbancário Compra;;Interbancário Venda;;Total Interbancário;;Total;;
;;;;;;;;;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor Total;
EXECUTIVE CORRETORA DE CÂMBIO LTDA.;19.086.249;n2;I;2;S5;NOVO HAMBURGO;RS;06/2019;45;1.017;237;4.953;282;5.970;10.320;5.326;16.956;14.402;27.276;19.728;27.558;25.699;1.410;16.149;223;3.122;1.633;19.271;29.191;44.969
INTERCAM CORRETORA DE CÂMBIO LTDA.;34.265.629;n2;I;2;S4;SAO PAULO;SP;06/2019;6;172;403;11.783;409;11.955;306;2.611;3.068;7.331;3.374;9.942;3.783;21.897;1.096;19.260;151;2.859;1.247;22.119;5.030;44.016
PAN;31.323;b1;C;2;S3;SAO PAULO;SP;06/2019;0;0;0;0;0;0;18;117;80;20.878;98;20.995;98;20.995;3;20.414;0;0;3;20.414;101;41.408
PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;59.615.005;n2;I;2;S4;SOROCABA;SP;06/2019;10;101;152;2.723;162;2.824;722;890;10.520;16.729;11.242;17.619;11.404;20.443;4.595;19.281;64;830;4.659;20.111;16.063;40.554
VIP'S CORRETORA DE CÂMBIO LTDA.;17.772.370;n2;I;2;S5;SAO PAULO;SP;06/2019;0;0;54;2.046;54;2.046;3.089;1.976;9.817;16.167;12.906;18.143;12.960;20.189;1.152;16.232;0;0;1.152;16.232;14.112;36.421
H.H.PICCHIONI;30.829;n2;C;2;S4;BELO HORIZONTE;MG;06/2019;0;0;10;52;10;52;4.390;1.720;19.671;18.056;24.061;19.776;24.071;19.828;1.384;16.341;10;15;1.394;16.356;25.465;36.185
LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6.132.348;n2;I;2;S5;RECIFE;PE;06/2019;5;169;26;327;31;496;8.070;2.736;18.952;14.419;27.022;17.155;27.053;17.651;681;12.036;21;346;702;12.382;27.755;30.033
EXIM CORRETORA DE CAMBIO LTDA;73.302.408;n2;I;2;S4;PORTO ALEGRE;RS;06/2019;11;440;47;629;58;1.069;221;3.227;3.613;12.675;3.834;15.902;3.892;16.971;676;10.948;56;1.310;732;12.258;4.624;29.229
AVS CORRETORA DE CÂMBIO LTDA.;25.280.945;n2;I;2;S4;CURITIBA;PR;06/2019;47;111;223;2.554;270;2.665;3.334;1.253;10.023;11.127;13.357;12.380;13.627;15.045;1.242;12.382;12;75;1.254;12.456;14.881;27.501
ALBATROSS CORRETORA DE CAMBIO E VALORES S.A;5.452.073;n2;I;2;S4;SAO PAULO;SP;06/2019;5;44;144;2.752;149;2.797;774;1.967;6.014;8.703;6.788;10.669;6.937;13.466;3.399;11.650;67;2.168;3.466;13.818;10.403;27.284
DECYSEO CORRETORA DE CAMBIO LTDA.;94.968.518;n2;I;2;S4;SAO PAULO;SP;06/2019;16;311;235;4.205;251;4.516;401;5.828;803;5.646;1.204;11.473;1.455;15.989;320;6.851;90;3.124;410;9.975;1.865;25.964
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S3;BELEM;PA;06/2019;156;7.905;5;139;161;8.044;46;2.967;553;1.325;599;4.293;760;12.336;32;1.323;101;10.525;133;11.848;893;24.184
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;BELEM;PA;06/2019;140;7.322;26;568;166;7.891;32;1.293;283;3.702;315;4.995;481;12.886;16;1.595;34;5.925;50;7.520;531;20.406
CONSEGTUR CORRETORA DE CÂMBIO LTDA.;15.168.152;n2;I;2;S4;SAO PAULO;SP;06/2019;2;60;25;536;27;596;77;1.153;1.508;8.878;1.585;10.032;1.612;10.628;1.288;8.779;20;586;1.308;9.366;2.920;19.993
LÚMINA CORRETORA DE CÂMBIO LTDA.;15.122.605;n2;I;2;S5;SALVADOR;BA;06/2019;0;0;0;0;0;0;2.627;1.140;11.269;8.290;13.896;9.431;13.896;9.431;439;7.260;3;47;442;7.307;14.338;16.738
PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;20.155.248;n2;I;2;S4;SAO PAULO;SP;06/2019;0;0;0;0;0;0;2.988;1.256;8.204;8.139;11.192;9.395;11.192;9.395;465;7.134;1;22;466;7.157;11.658;16.552
ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;4.684.647;n2;I;2;S4;SANTOS;SP;06/2019;43;230;42;501;85;731;447;4.935;2.023;4.446;2.470;9.381;2.555;10.112;371;3.005;71;3.240;442;6.245;2.997;16.357
CONEXION CORRETORA DE CÂMBIO LTDA.;17.635.177;n2;I;2;S4;RIBEIRAO PRETO;SP;06/2019;0;0;0;0;0;0;146;233;4.187;8.001;4.333;8.234;4.333;8.234;1.707;7.876;15;107;1.722;7.983;6.055;16.217
LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;71.590.442;n2;I;2;S4;ARARAS;SP;06/2019;0;0;11;94;11;94;371;826;5.838;7.030;6.209;7.856;6.220;7.949;1.885;6.967;11;657;1.896;7.625;8.116;15.574
TURISCAM CORRETORA DE CÂMBIO LTDA.;16.789.470;n2;I;2;S4;MACEIO;AL;06/2019;0;0;42;1.163;42;1.163;709;351;2.813;3.397;3.522;3.748;3.564;4.911;620;7.362;110;3.157;730;10.519;4.294;15.431
IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;27.842.177;n2;I;2;S4;SAO PAULO;SP;06/2019;5;109;69;1.646;74;1.754;26;461;452;3.773;478;4.234;552;5.989;937;7.049;521;2.196;1.458;9.245;2.010;15.234
GOOD CORRETORA DE CÂMBIO LTDA;23.010.182;n2;I;2;S4;PORTO ALEGRE;RS;06/2019;0;0;8;88;8;88;3.606;1.274;8.956;6.871;12.562;8.146;12.570;8.233;522;5.714;0;0;522;5.714;13.092;13.948
SOL CORRETORA DE CÂMBIO LTDA.;8.520.517;n2;I;2;S4;NATAL;RN;06/2019;0;0;5;9;5;9;9.217;2.480;10.017;6.826;19.234;9.305;19.239;9.315;558;4.431;9;124;567;4.555;19.806;13.870
SLW CORRETORA DE VALORES E CÂMBIO LTDA.;50.657.675;n2;I;2;S4;SAO PAULO;SP;06/2019;3;13;188;3.798;191;3.811;25;321;689;2.655;714;2.976;905;6.787;817;6.492;28;376;845;6.868;1.750;13.655
MELHOR - CORRETORA DE CÂMBIO LTDA.;13.839.639;n2;I;2;S4;CURITIBA;PR;06/2019;0;0;0;0;0;0;1.869;793;7.333;6.440;9.202;7.233;9.202;7.233;838;5.646;0;0;838;5.646;10.040;12.880
PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;73.279.093;n2;I;2;S4;JOACABA;SC;06/2019;0;0;3;77;3;77;944;344;5.678;6.244;6.622;6.588;6.625;6.666;525;5.958;4;14;529;5.972;7.154;12.637
ONNIX CORRETORA DE CÂMBIO LTDA.;7.333.726;n2;I;2;S4;PORTO ALEGRE;RS;06/2019;2;79;149;2.804;151;2.883;90;1.830;157;1.508;247;3.339;398;6.221;184;4.097;60;1.695;244;5.792;642;12.014
CORREPARTI CORRETORA DE CAMBIO LTDA;80.202.872;n2;I;2;S4;SAO JOSE DOS PINHAIS;PR;06/2019;14;72;245;3.457;259;3.529;26;442;270;1.076;296;1.518;555;5.047;404;4.520;31;500;435;5.019;990;10.066
DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;33.851.064;n2;I;2;S4;RIO DE JANEIRO;RJ;06/2019;14;69;57;998;71;1.066;98;2.461;160;1.434;258;3.895;329;4.961;185;2.431;79;2.530;264;4.960;593;9.922
SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;28.762.249;n2;I;2;S4;FORTALEZA;CE;06/2019;0;0;5;64;5;64;1.731;903;4.695;4.859;6.426;5.763;6.431;5.827;265;4.029;1;23;266;4.052;6.697;9.879
GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;21.040.668;n2;I;3;S4;RIO DE JANEIRO;RJ;06/2019;0;0;0;0;0;0;18.251;4.373;13.194;4.694;31.445;9.066;31.445;9.066;51;502;2;96;53;598;31.498;9.664
LEROSA S.A. CORRETORA DE VALORES E CAMBIO;61.973.863;n2;I;2;S4;SAO PAULO;SP;06/2019;0;0;73;1.880;73;1.880;46;1.874;212;1.031;258;2.905;331;4.785;244;2.908;38;1.868;282;4.776;613;9.561
SINGRATUR CORRETORA DE CÂMBIO LTDA;16.854.999;n2;I;2;S4;MARINGA;PR;06/2019;0;0;2;4;2;4;121;65;2.637;4.403;2.758;4.468;2.760;4.472;627;4.331;0;0;627;4.331;3.387;8.803
CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;15.761.217;n2;I;2;S4;FLORIANOPOLIS;SC;06/2019;0;0;0;0;0;0;115;95;2.959;3.815;3.074;3.910;3.074;3.910;746;3.819;9;99;755;3.919;3.829;7.829
BANCO DE LA NACION ARGENTINA;33.042.151;b1;I;3;S4;SAO PAULO;SP;06/2019;3;682;7;686;10;1.368;1.107;2.856;187;355;1.294;3.211;1.304;4.579;7;288;8;2.428;15;2.716;1.319;7.295
J. ALVES CORRETORA DE CAMBIO LTDA;69.078.350;n2;I;2;S5;SAO PAULO;SP;06/2019;1;16;45;749;46;765;27;661;1.170;1.783;1.197;2.444;1.243;3.209;539;2.495;15;652;554;3.147;1.797;6.356
DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;62.280.490;n2;I;2;S4;SAO PAULO;SP;06/2019;0;0;39;1.006;39;1.006;35;197;1.127;1.969;1.162;2.166;1.201;3.172;609;2.985;5;54;614;3.039;1.815;6.211
AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;17.312.661;n2;I;2;S4;BELO HORIZONTE;MG;06/2019;66;1.634;65;753;131;2.388;9;67;141;410;150;477;281;2.865;119;1.162;68;1.691;187;2.853;468;5.718
BANCO DE LA PROVINCIA DE BUENOS AIRES;44.189.447;b1;I;3;S4;SAO PAULO;SP;06/2019;0;0;0;0;0;0;18;95;7;5;25;100;25;100;0;0;5;5.200;5;5.200;30;5.300
EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;89.784.367;n2;I;2;S4;CURITIBA;PR;06/2019;0;0;0;0;0;0;196;124;1.496;2.634;1.692;2.758;1.692;2.758;289;2.506;1;2;290;2.508;1.982;5.266
NUMATUR CORRETORA DE CÂMBIO LTDA.;18.145.784;n2;I;2;S5;SAO PAULO;SP;06/2019;0;0;0;0;0;0;177;117;1.242;2.061;1.419;2.178;1.419;2.178;317;1.940;2;5;319;1.944;1.738;4.122
MEGA CORRETORA DE CÂMBIO LTDA.;15.077.393;n2;I;2;S4;RIO CLARO;SP;06/2019;0;0;0;0;0;0;267;114;1.363;1.347;1.630;1.462;1.630;1.462;140;1.261;0;0;140;1.261;1.770;2.722
SEALANDAIR CORRETORA DE CÂMBIO LTDA.;21.148.439;n2;I;2;S4;PORTO ALEGRE;RS;06/2019;0;0;0;0;0;0;44;42;757;1.271;801;1.313;801;1.313;80;1.239;0;0;80;1.239;881;2.553
OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;76.633.486;n2;I;2;S4;CURITIBA;PR;06/2019;0;0;0;0;0;0;72;56;381;916;453;972;453;972;171;856;1;1;172;857;625;1.829
CODEPE;52.089;n2;I;2;S4;RECIFE;PE;06/2019;0;0;0;0;0;0;12;187;219;435;231;623;231;623;88;409;3;157;91;566;322;1.189
MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;12.392.983;n2;I;3;S4;SAO PAULO;SP;06/2019;0;0;10;205;10;205;5;125;41;173;46;298;56;503;47;378;4;125;51;503;107;1.006
CREFISA;52.010;b1;C;2;S4;SAO PAULO;SP;06/2019;0;0;0;0;0;0;12;349;20;198;32;546;32;546;4;140;2;295;6;435;38;981
TURMA CORRETORA DE CÂMBIO LTDA;30.183.111;n2;I;2;S4;URUGUAIANA;RS;06/2019;0;0;0;0;0;0;389;141;400;194;789;335;789;335;2;16;0;0;2;16;791;350
AVIPAM CORRETORA DE CAMBIO LTDA;3.443.143;n2;I;2;S4;RIO DE JANEIRO;RJ;06/2019;0;0;0;0;0;0;11;31;9;19;20;49;20;49;7;19;9;29;16;48;36;97
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;BELO HORIZONTE;MG;06/2019;0;0;0;0;0;0;0;0;19;33;19;33;19;33;0;0;0;0;0;0;19;33
CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;62.237.649;n2;I;2;S5;SAO PAULO;SP;06/2019;0;0;0;0;0;0;0;0;1;3;1;3;1;3;0;0;0;0;0;0;1;3
STATE STREET BRASIL S.A. – BANCO COMERCIAL;9.274.232;b1;I;3;S4;SAO PAULO;SP;06/2019;0;0;0;0;0;0;0;0;3;1;3;1;3;1;0;0;0;0;0;0;3;1
